+------+------------------+-------------+---------------+
| Rank |    Drug Name     | Target Name | Binding Score |
| 123  | ZINC000000001395 |    Q27686   |     26.06     |
| 124  | ZINC000001997240 |    Q27686   |     26.06     |
| 125  | ZINC000021981258 |    Q27686   |     26.48     |
| 126  | ZINC000021981256 |    Q27686   |     26.48     |
| 127  | ZINC000001853550 |    Q27686   |     26.61     |
| 128  | ZINC000033650458 |    Q27686   |     27.00     |
| 129  | ZINC000003830820 |    Q27686   |     27.38     |
| 130  | ZINC000100378061 |    Q27686   |     27.71     |
| 131  | ZINC000003992480 |    Q27686   |     27.84     |
| 132  | ZINC000000968338 |    Q27686   |     28.05     |
| 133  | ZINC000000968340 |    Q27686   |     28.05     |
| 134  | ZINC000025757754 |    Q27686   |     28.24     |
| 135  | ZINC000021981254 |    Q27686   |     28.46     |
| 136  | ZINC000021981252 |    Q27686   |     28.46     |
| 137  | ZINC000095618739 |    Q27686   |     28.47     |
| 138  | ZINC000095618740 |    Q27686   |     28.47     |
| 139  | ZINC000002530703 |    Q27686   |     29.02     |
| 140  | ZINC000095618655 |    Q27686   |     29.67     |
| 141  | ZINC000095618656 |    Q27686   |     29.67     |
| 142  | ZINC000004097440 |    Q27686   |     29.70     |
| 143  | ZINC000012503162 |    Q27686   |     29.70     |
| 144  | ZINC000100016084 |    Q27686   |     29.84     |
| 145  | ZINC000012503068 |    Q27686   |     29.84     |
| 146  | ZINC000100018594 |    Q27686   |     29.84     |
| 147  | ZINC000100018598 |    Q27686   |     29.84     |
| 148  | ZINC000100371992 |    Q27686   |     29.84     |
| 149  | ZINC000000005994 |    Q27686   |     31.32     |
| 150  | ZINC000022064224 |    Q27686   |     32.43     |
| 151  | ZINC000248022807 |    Q27686   |     32.43     |
| 152  | ZINC000248022822 |    Q27686   |     32.43     |
| 153  | ZINC000248022819 |    Q27686   |     32.43     |
| 154  | ZINC000248022825 |    Q27686   |     32.43     |
| 155  | ZINC000022064220 |    Q27686   |     32.43     |
| 156  | ZINC000003983936 |    Q27686   |     33.05     |
| 157  | ZINC000005752191 |    Q27686   |     33.05     |
| 158  | ZINC000084403367 |    Q27686   |     33.10     |
| 159  | ZINC000100001908 |    Q27686   |     33.10     |
| 160  | ZINC000198970879 |    Q27686   |     33.71     |
| 161  | ZINC000019362693 |    Q27686   |     34.47     |
| 162  | ZINC000118913630 |    Q27686   |     34.57     |
| 163  | ZINC000008234190 |    Q27686   |     34.57     |
| 164  | ZINC000251257402 |    Q27686   |     34.72     |
| 165  | ZINC000000898188 |    Q27686   |     34.72     |
| 166  | ZINC000014880007 |    Q27686   |     34.72     |
| 167  | ZINC000008220548 |    Q27686   |     34.72     |
| 168  | ZINC000261515676 |    Q27686   |     34.72     |
| 169  | ZINC000253387331 |    Q27686   |     34.72     |
| 170  | ZINC000106400715 |    Q27686   |     34.72     |
| 171  | ZINC000003918453 |    Q27686   |     34.99     |
| 172  | ZINC000049013803 |    Q27686   |     35.08     |
| 173  | ZINC000013674440 |    Q27686   |     35.08     |
| 174  | ZINC000012404516 |    Q27686   |     35.23     |
| 175  | ZINC000030691420 |    Q27686   |     35.36     |
| 176  | ZINC000026892643 |    Q27686   |     37.62     |
| 177  | ZINC000003875387 |    Q27686   |     38.10     |
| 178  | ZINC000030691727 |    Q27686   |     38.16     |
| 179  | ZINC000030691722 |    Q27686   |     38.16     |
| 180  | ZINC000013763987 |    Q27686   |     38.60     |
| 181  | ZINC000001530694 |    Q27686   |     38.65     |
| 182  | ZINC000004654793 |    Q27686   |     38.82     |
| 183  | ZINC000003921872 |    Q27686   |     38.82     |
| 184  | ZINC000019701765 |    Q27686   |     38.91     |
| 185  | ZINC000003938686 |    Q27686   |     39.36     |
| 186  | ZINC000006117751 |    Q27686   |     39.39     |
| 187  | ZINC000006117750 |    Q27686   |     39.39     |
| 188  | ZINC000003831012 |    Q27686   |     40.01     |
| 189  | ZINC000004097438 |    Q27686   |     40.03     |
| 190  | ZINC000004097439 |    Q27686   |     40.03     |
| 191  | ZINC000100042076 |    Q27686   |     40.06     |
| 192  | ZINC000100009278 |    Q27686   |     40.06     |
| 193  | ZINC000100009280 |    Q27686   |     40.06     |
| 194  | ZINC000030731089 |    Q27686   |     40.14     |
| 195  | ZINC000044699444 |    Q27686   |     40.14     |
| 196  | ZINC000021981454 |    Q27686   |     40.44     |
| 197  | ZINC000001599730 |    Q27686   |     40.71     |
| 198  | ZINC000001599729 |    Q27686   |     40.71     |
| 199  | ZINC000000049583 |    Q27686   |     40.71     |
| 200  | ZINC000018324776 |    Q27686   |     40.78     |
| 201  | ZINC000008143796 |    Q27686   |     41.30     |
| 202  | ZINC000003831582 |    Q27686   |     41.44     |
| 203  | ZINC000003831581 |    Q27686   |     41.44     |
| 204  | ZINC000003831584 |    Q27686   |     41.44     |
| 205  | ZINC000100308851 |    Q27686   |     41.44     |
| 206  | ZINC000100308855 |    Q27686   |     41.44     |
| 207  | ZINC000100308860 |    Q27686   |     41.44     |
| 208  | ZINC000003831583 |    Q27686   |     41.44     |
| 209  | ZINC000118915227 |    Q27686   |     41.79     |
| 210  | ZINC000118915228 |    Q27686   |     41.79     |
| 211  | ZINC000118915229 |    Q27686   |     41.79     |
| 212  | ZINC000118915230 |    Q27686   |     41.79     |
| 213  | ZINC000261494697 |    Q27686   |     41.79     |
| 214  | ZINC000261494696 |    Q27686   |     41.79     |
| 215  | ZINC000095618870 |    Q27686   |     41.79     |
| 216  | ZINC000001855421 |    Q27686   |     42.44     |
| 217  | ZINC000029571072 |    Q27686   |     42.52     |
| 218  | ZINC000049637509 |    Q27686   |     42.52     |
| 219  | ZINC000000005298 |    Q27686   |     42.67     |
| 220  | ZINC000000015515 |    Q27686   |     42.67     |
| 221  | ZINC000000000106 |    Q27686   |     42.77     |
| 222  | ZINC000000002276 |    Q27686   |     42.77     |
| 223  | ZINC000004212809 |    Q27686   |     42.97     |
| 224  | ZINC000003861133 |    Q27686   |     43.09     |
| 225  | ZINC000003861134 |    Q27686   |     43.09     |
| 226  | ZINC000008101127 |    Q27686   |     44.22     |
| 227  | ZINC000000897236 |    Q27686   |     44.38     |
| 228  | ZINC000000897234 |    Q27686   |     44.38     |
| 229  | ZINC000118915336 |    Q27686   |     44.91     |
| 230  | ZINC000118915337 |    Q27686   |     44.91     |
| 231  | ZINC000118915338 |    Q27686   |     44.91     |
| 232  | ZINC000118915339 |    Q27686   |     44.91     |
| 233  | ZINC000004097384 |    Q27686   |     45.08     |
| 234  | ZINC000003875362 |    Q27686   |     45.08     |
| 235  | ZINC000001891034 |    Q27686   |     45.12     |
| 236  | ZINC000084400879 |    Q27686   |     45.43     |
| 237  | ZINC000019796087 |    Q27686   |     45.43     |
| 238  | ZINC000003779720 |    Q27686   |     46.69     |
| 239  | ZINC000001482077 |    Q27686   |     46.82     |
| 240  | ZINC000014768568 |    Q27686   |     47.15     |
| 241  | ZINC000027428713 |    Q27686   |     47.15     |
| 242  | ZINC000100005148 |    Q27686   |     48.11     |
| 243  | ZINC000100005150 |    Q27686   |     48.11     |
| 244  | ZINC000012494489 |    Q27686   |     48.26     |
| 245  | ZINC000004474460 |    Q27686   |     48.26     |
| 246  | ZINC000004521924 |    Q27686   |     48.26     |
| 247  | ZINC000000900630 |    Q27686   |     48.36     |
| 248  | ZINC000000013748 |    Q27686   |     48.36     |
| 249  | ZINC000000537940 |    Q27686   |     48.36     |
| 250  | ZINC000085552312 |    Q27686   |     48.54     |
| 251  | ZINC000004212938 |    Q27686   |     49.09     |
| 252  | ZINC000002570830 |    Q27686   |     49.95     |
| 253  | ZINC000000538285 |    Q27686   |     50.24     |
| 254  | ZINC000043200832 |    Q27686   |     50.28     |
| 255  | ZINC000100036900 |    Q27686   |     50.50     |
| 256  | ZINC000100036904 |    Q27686   |     50.50     |
| 257  | ZINC000100036907 |    Q27686   |     50.50     |
| 258  | ZINC000100036910 |    Q27686   |     50.50     |
| 259  | ZINC000001550766 |    Q27686   |     50.91     |
| 260  | ZINC000000607750 |    Q27686   |     51.08     |
| 261  | ZINC000002038967 |    Q27686   |     51.08     |
| 262  | ZINC000261494681 |    Q27686   |     51.91     |
| 263  | ZINC000100053593 |    Q27686   |     51.91     |
| 264  | ZINC000261494682 |    Q27686   |     51.91     |
| 265  | ZINC000261494680 |    Q27686   |     51.91     |
| 266  | ZINC000095618575 |    Q27686   |     51.91     |
| 267  | ZINC000095618574 |    Q27686   |     51.91     |
| 268  | ZINC000100053597 |    Q27686   |     51.91     |
| 269  | ZINC000261494679 |    Q27686   |     51.91     |
| 270  | ZINC000003992105 |    Q27686   |     52.05     |
| 271  | ZINC000001588900 |    Q27686   |     52.15     |
| 272  | ZINC000022056306 |    Q27686   |     52.15     |
| 273  | ZINC000019632663 |    Q27686   |     52.71     |
| 274  | ZINC000019632657 |    Q27686   |     52.71     |
| 275  | ZINC000096077628 |    Q27686   |     52.95     |
| 276  | ZINC000103660515 |    Q27686   |     53.95     |
| 277  | ZINC000100013500 |    Q27686   |     53.95     |
| 278  | ZINC000003931840 |    Q27686   |     53.95     |
| 279  | ZINC000030726187 |    Q27686   |     54.26     |
| 280  | ZINC000003977767 |    Q27686   |     54.47     |
| 281  | ZINC000252286706 |    Q27686   |     54.51     |
| 282  | ZINC000261527149 |    Q27686   |     54.51     |
| 283  | ZINC000253630390 |    Q27686   |     54.51     |
| 284  | ZINC000253388066 |    Q27686   |     54.51     |
| 285  | ZINC000253388068 |    Q27686   |     54.51     |
| 286  | ZINC000253388067 |    Q27686   |     54.51     |
| 287  | ZINC000101160855 |    Q27686   |     54.61     |
| 288  | ZINC000100003902 |    Q27686   |     54.61     |
| 289  | ZINC000003817234 |    Q27686   |     54.61     |
| 290  | ZINC000038611810 |    Q27686   |     54.74     |
| 291  | ZINC000031291853 |    Q27686   |     55.15     |
| 292  | ZINC000012484965 |    Q27686   |     55.62     |
| 293  | ZINC000030731379 |    Q27686   |     55.69     |
| 294  | ZINC000000001402 |    Q27686   |     55.82     |
| 295  | ZINC000004474571 |    Q27686   |     57.07     |
| 296  | ZINC000004629876 |    Q27686   |     57.07     |
| 297  | ZINC000038929225 |    Q27686   |     57.69     |
| 298  | ZINC000038929224 |    Q27686   |     57.69     |
| 299  | ZINC000261494711 |    Q27686   |     58.86     |
| 300  | ZINC000085589133 |    Q27686   |     58.86     |
| 301  | ZINC000085589139 |    Q27686   |     58.86     |
| 302  | ZINC000085589135 |    Q27686   |     58.86     |
| 303  | ZINC000085589142 |    Q27686   |     58.86     |
| 304  | ZINC000261494710 |    Q27686   |     58.86     |
| 305  | ZINC000002000902 |    Q27686   |     59.02     |
| 306  | ZINC000008143788 |    Q27686   |     59.13     |
| 307  | ZINC000100014791 |    Q27686   |     59.13     |
| 308  | ZINC000148723177 |    Q27686   |     59.43     |
| 309  | ZINC000004212939 |    Q27686   |     59.86     |
| 310  | ZINC000006409735 |    Q27686   |     60.04     |
| 311  | ZINC000004641374 |    Q27686   |     60.15     |
| 312  | ZINC000008618002 |    Q27686   |     60.15     |
| 313  | ZINC000102249909 |    Q27686   |     60.15     |
| 314  | ZINC000003917400 |    Q27686   |     60.15     |
| 315  | ZINC000095915244 |    Q27686   |     60.15     |
| 316  | ZINC000001530906 |    Q27686   |     60.82     |
| 317  | ZINC000001530907 |    Q27686   |     60.82     |
| 318  | ZINC000004212945 |    Q27686   |     60.87     |
| 319  | ZINC000169748244 |    Q27686   |     60.92     |
| 320  | ZINC000003935130 |    Q27686   |     61.27     |
| 321  | ZINC000254134439 |    Q27686   |     61.27     |
| 322  | ZINC000306122005 |    Q27686   |     61.27     |
| 323  | ZINC000003833846 |    Q27686   |     61.31     |
| 324  | ZINC000001530618 |    Q27686   |     61.35     |
| 325  | ZINC000001530617 |    Q27686   |     61.35     |
| 326  | ZINC000029407434 |    Q27686   |     61.68     |
| 327  | ZINC000029407431 |    Q27686   |     61.68     |
| 328  | ZINC000043100709 |    Q27686   |     61.82     |
| 329  | ZINC000004099013 |    Q27686   |     61.94     |
| 330  | ZINC000009574770 |    Q27686   |     61.97     |
| 331  | ZINC000095617679 |    Q27686   |     61.97     |
| 332  | ZINC000299818013 |    Q27686   |     61.97     |
| 333  | ZINC000004217580 |    Q27686   |     62.41     |
| 334  | ZINC000101144764 |    Q27686   |     62.59     |
| 335  | ZINC000012503291 |    Q27686   |     62.59     |
| 336  | ZINC000100008319 |    Q27686   |     62.59     |
| 337  | ZINC000100158533 |    Q27686   |     62.59     |
| 338  | ZINC000100489810 |    Q27686   |     62.59     |
| 339  | ZINC000001530579 |    Q27686   |     62.88     |
| 340  | ZINC000001530580 |    Q27686   |     62.88     |
| 341  | ZINC000068204830 |    Q27686   |     63.32     |
| 342  | ZINC000000003642 |    Q27686   |     63.57     |
| 343  | ZINC000000057313 |    Q27686   |     63.57     |
| 344  | ZINC000033955641 |    Q27686   |     64.58     |
| 345  | ZINC000008637880 |    Q27686   |     64.58     |
| 346  | ZINC000012484934 |    Q27686   |     64.58     |
| 347  | ZINC000038657182 |    Q27686   |     64.58     |
| 348  | ZINC000003831417 |    Q27686   |     64.58     |
| 349  | ZINC000003782818 |    Q27686   |     67.77     |
| 350  | ZINC000067665085 |    Q27686   |     69.03     |
| 351  | ZINC000012496833 |    Q27686   |     69.21     |
| 352  | ZINC000012496837 |    Q27686   |     69.21     |
| 353  | ZINC000001530598 |    Q27686   |     69.29     |
| 354  | ZINC000006845076 |    Q27686   |     69.61     |
| 355  | ZINC000100037855 |    Q27686   |     70.00     |
| 356  | ZINC000002509755 |    Q27686   |     70.20     |
| 357  | ZINC000002528486 |    Q27686   |     70.20     |
| 358  | ZINC000100051339 |    Q27686   |     70.54     |
| 359  | ZINC000100051344 |    Q27686   |     70.54     |
| 360  | ZINC000090693835 |    Q27686   |     70.54     |
| 361  | ZINC000253476804 |    Q27686   |     70.54     |
| 362  | ZINC000253476805 |    Q27686   |     70.54     |
| 363  | ZINC000253476806 |    Q27686   |     70.54     |
| 364  | ZINC000012503242 |    Q27686   |     70.70     |
| 365  | ZINC000000537755 |    Q27686   |     71.16     |
| 366  | ZINC000019796033 |    Q27686   |     71.53     |
| 367  | ZINC000019796035 |    Q27686   |     71.53     |
| 368  | ZINC000000598829 |    Q27686   |     72.03     |
| 369  | ZINC000000537805 |    Q27686   |     72.29     |
| 370  | ZINC000003985982 |    Q27686   |     72.39     |
| 371  | ZINC000118912516 |    Q27686   |     72.39     |
| 372  | ZINC000245204943 |    Q27686   |     72.39     |
| 373  | ZINC000011616036 |    Q27686   |     72.39     |
| 374  | ZINC000100036756 |    Q27686   |     73.38     |
| 375  | ZINC000100027531 |    Q27686   |     73.38     |
| 376  | ZINC000100036760 |    Q27686   |     73.38     |
| 377  | ZINC000100036751 |    Q27686   |     73.38     |
| 378  | ZINC000100047524 |    Q27686   |     73.38     |
| 379  | ZINC000005138343 |    Q27686   |     73.59     |
| 380  | ZINC000005138341 |    Q27686   |     73.59     |
| 381  | ZINC000000001676 |    Q27686   |     73.75     |
| 382  | ZINC000000902197 |    Q27686   |     74.01     |
| 383  | ZINC000001530689 |    Q27686   |     74.01     |
| 384  | ZINC000095618748 |    Q27686   |     74.03     |
| 385  | ZINC000095618749 |    Q27686   |     74.03     |
| 386  | ZINC000253476025 |    Q27686   |     75.48     |
| 387  | ZINC000253476027 |    Q27686   |     75.48     |
| 388  | ZINC000100015775 |    Q27686   |     75.48     |
| 389  | ZINC000100015780 |    Q27686   |     75.48     |
| 390  | ZINC000253476026 |    Q27686   |     75.48     |
| 391  | ZINC000253476028 |    Q27686   |     75.48     |
| 392  | ZINC000001530667 |    Q27686   |     75.48     |
| 393  | ZINC000001530666 |    Q27686   |     75.48     |
| 394  | ZINC000068249103 |    Q27686   |     78.25     |
| 395  | ZINC000000000440 |    Q27686   |     78.63     |
| 396  | ZINC000000896621 |    Q27686   |     78.63     |
| 397  | ZINC000001849477 |    Q27686   |     78.79     |
| 398  | ZINC000072693284 |    Q27686   |     78.98     |
| 399  | ZINC000053683271 |    Q27686   |     78.98     |
| 400  | ZINC000054053579 |    Q27686   |     78.98     |
| 401  | ZINC000261527196 |    Q27686   |     78.98     |
| 402  | ZINC000003917540 |    Q27686   |     78.98     |
| 403  | ZINC000004213474 |    Q27686   |     79.82     |
| 404  | ZINC000072266812 |    Q27686   |     80.52     |
| 405  | ZINC000004212177 |    Q27686   |     80.52     |
| 406  | ZINC000095617657 |    Q27686   |     80.60     |
| 407  | ZINC000095617660 |    Q27686   |     80.60     |
| 408  | ZINC000095617659 |    Q27686   |     80.60     |
| 409  | ZINC000095617658 |    Q27686   |     80.60     |
| 410  | ZINC000008214681 |    Q27686   |     80.62     |
| 411  | ZINC000003977981 |    Q27686   |     80.84     |
| 412  | ZINC000037866091 |    Q27686   |     81.03     |
| 413  | ZINC000208774715 |    Q27686   |     82.39     |
| 414  | ZINC000100051487 |    Q27686   |     82.55     |
| 415  | ZINC000006067254 |    Q27686   |     82.55     |
| 416  | ZINC000256009345 |    Q27686   |     82.55     |
| 417  | ZINC000256009346 |    Q27686   |     82.55     |
| 418  | ZINC000100051482 |    Q27686   |     82.55     |
| 419  | ZINC000006032030 |    Q27686   |     82.55     |
| 420  | ZINC000256296835 |    Q27686   |     83.20     |
| 421  | ZINC000031544156 |    Q27686   |     83.20     |
| 422  | ZINC000118915222 |    Q27686   |     83.20     |
| 423  | ZINC000256296829 |    Q27686   |     83.20     |
| 424  | ZINC000118915223 |    Q27686   |     83.20     |
| 425  | ZINC000031475642 |    Q27686   |     83.20     |
| 426  | ZINC000009212654 |    Q27686   |     84.15     |
| 427  | ZINC000033943508 |    Q27686   |     84.15     |
| 428  | ZINC000012484958 |    Q27686   |     84.15     |
| 429  | ZINC000009302201 |    Q27686   |     84.15     |
| 430  | ZINC000003792789 |    Q27686   |     84.15     |
| 431  | ZINC000012661824 |    Q27686   |     84.15     |
| 432  | ZINC000005456939 |    Q27686   |     84.15     |
| 433  | ZINC000012358651 |    Q27686   |     84.15     |
| 434  | ZINC000036766734 |    Q27686   |     84.15     |
| 435  | ZINC000096014710 |    Q27686   |     84.15     |
| 436  | ZINC000033995986 |    Q27686   |     84.15     |
| 437  | ZINC000000000867 |    Q27686   |     84.57     |
| 438  | ZINC000003874857 |    Q27686   |     86.53     |
| 439  | ZINC000060325170 |    Q27686   |     87.05     |
| 440  | ZINC000004097305 |    Q27686   |     87.69     |
| 441  | ZINC000013520815 |    Q27686   |     87.81     |
| 442  | ZINC000000000023 |    Q27686   |     87.92     |
| 443  | ZINC000000086599 |    Q27686   |     87.92     |
| 444  | ZINC000261494684 |    Q27686   |     88.36     |
| 445  | ZINC000033587910 |    Q27686   |     88.36     |
| 446  | ZINC000044020714 |    Q27686   |     88.36     |
| 447  | ZINC000033963989 |    Q27686   |     88.36     |
| 448  | ZINC000031622970 |    Q27686   |     88.36     |
| 449  | ZINC000031622969 |    Q27686   |     88.36     |
| 450  | ZINC000261494612 |    Q27686   |     88.68     |
| 451  | ZINC000000601254 |    Q27686   |     89.65     |
| 452  | ZINC000000896755 |    Q27686   |     89.65     |
| 453  | ZINC000008214489 |    Q27686   |     89.70     |
| 454  | ZINC000014096305 |    Q27686   |     89.70     |
| 455  | ZINC000035051264 |    Q27686   |     89.78     |
| 456  | ZINC000003782807 |    Q27686   |     90.37     |
| 457  | ZINC000053683694 |    Q27686   |     90.49     |
| 458  | ZINC000053683690 |    Q27686   |     90.49     |
| 459  | ZINC000005934430 |    Q27686   |     91.15     |
| 460  | ZINC000005934432 |    Q27686   |     91.15     |
| 461  | ZINC000005934232 |    Q27686   |     91.15     |
| 462  | ZINC000002572599 |    Q27686   |     91.15     |
| 463  | ZINC000000004234 |    Q27686   |     93.50     |
| 464  | ZINC000212549525 |    Q27686   |     93.91     |
| 465  | ZINC000212549609 |    Q27686   |     93.91     |
| 466  | ZINC000005065160 |    Q27686   |     93.91     |
| 467  | ZINC000005065159 |    Q27686   |     93.91     |
| 468  | ZINC000100037710 |    Q27686   |     93.91     |
| 469  | ZINC000100037714 |    Q27686   |     93.91     |
| 470  | ZINC000004474414 |    Q27686   |     94.35     |
| 471  | ZINC000012484919 |    Q27686   |     94.35     |
| 472  | ZINC000012484926 |    Q27686   |     94.35     |
| 473  | ZINC000100037135 |    Q27686   |     94.55     |
| 474  | ZINC000100037132 |    Q27686   |     94.55     |
| 475  | ZINC000064622553 |    Q27686   |     94.55     |
| 476  | ZINC000064622550 |    Q27686   |     94.55     |
| 477  | ZINC000072481725 |    Q27686   |     94.55     |
| 478  | ZINC000201075230 |    Q27686   |     94.55     |
| 479  | ZINC000201075193 |    Q27686   |     94.55     |
