+------+------------------+-------------+---------------+
| Rank |    Drug Name     | Target Name | Binding Score |
|  69  | ZINC000169677038 |    P48499   |     29.49     |
|  70  | ZINC000029058869 |    P48499   |     32.11     |
|  71  | ZINC000103590355 |    P48499   |     33.05     |
|  72  | ZINC000103590359 |    P48499   |     33.05     |
|  73  | ZINC000072190122 |    P48499   |     33.05     |
|  74  | ZINC000072190121 |    P48499   |     33.05     |
|  75  | ZINC000003813082 |    P48499   |     33.49     |
|  76  | ZINC000000601314 |    P48499   |     33.49     |
|  77  | ZINC000100017456 |    P48499   |     34.23     |
|  78  | ZINC000000897232 |    P48499   |     35.27     |
|  79  | ZINC000000897229 |    P48499   |     35.27     |
|  80  | ZINC000004097225 |    P48499   |     35.58     |
|  81  | ZINC000003931713 |    P48499   |     35.79     |
|  82  | ZINC000043171152 |    P48499   |     35.82     |
|  83  | ZINC000000000449 |    P48499   |     35.99     |
|  84  | ZINC000003813083 |    P48499   |     35.99     |
|  85  | ZINC000003936683 |    P48499   |     36.01     |
|  86  | ZINC000100011067 |    P48499   |     36.22     |
|  87  | ZINC000043200753 |    P48499   |     36.23     |
|  88  | ZINC000003935475 |    P48499   |     36.38     |
|  89  | ZINC000000607939 |    P48499   |     36.92     |
|  90  | ZINC000100001918 |    P48499   |     36.92     |
|  91  | ZINC000003830999 |    P48499   |     38.01     |
|  92  | ZINC000003831000 |    P48499   |     38.01     |
|  93  | ZINC000068153186 |    P48499   |     38.99     |
|  94  | ZINC000000005298 |    P48499   |     39.28     |
|  95  | ZINC000000015515 |    P48499   |     39.28     |
|  96  | ZINC000299817032 |    P48499   |     40.02     |
|  97  | ZINC000100016058 |    P48499   |     41.72     |
|  98  | ZINC000100734163 |    P48499   |     42.30     |
|  99  | ZINC000003798734 |    P48499   |     43.36     |
| 100  | ZINC000012496045 |    P48499   |     43.36     |
| 101  | ZINC000005921098 |    P48499   |     43.47     |
| 102  | ZINC000000002232 |    P48499   |     44.70     |
| 103  | ZINC000118915344 |    P48499   |     44.82     |
| 104  | ZINC000004214473 |    P48499   |     44.82     |
| 105  | ZINC000256479159 |    P48499   |     44.82     |
| 106  | ZINC000256479166 |    P48499   |     44.82     |
| 107  | ZINC000256479162 |    P48499   |     44.82     |
| 108  | ZINC000027552910 |    P48499   |     44.82     |
| 109  | ZINC000072190219 |    P48499   |     45.19     |
| 110  | ZINC000003861637 |    P48499   |     45.64     |
| 111  | ZINC000004214603 |    P48499   |     45.67     |
| 112  | ZINC000003922770 |    P48499   |     45.88     |
| 113  | ZINC000003990364 |    P48499   |     47.15     |
| 114  | ZINC000256072841 |    P48499   |     47.27     |
| 115  | ZINC000256072846 |    P48499   |     47.27     |
| 116  | ZINC000256072844 |    P48499   |     47.27     |
| 117  | ZINC000034176696 |    P48499   |     47.27     |
| 118  | ZINC000003920028 |    P48499   |     47.27     |
| 119  | ZINC000072481720 |    P48499   |     47.27     |
| 120  | ZINC000149738712 |    P48499   |     47.85     |
| 121  | ZINC000000006157 |    P48499   |     48.21     |
| 122  | ZINC000001999487 |    P48499   |     48.21     |
| 123  | ZINC000095627836 |    P48499   |     52.20     |
| 124  | ZINC000003830916 |    P48499   |     52.62     |
| 125  | ZINC000100054890 |    P48499   |     53.95     |
| 126  | ZINC000100054893 |    P48499   |     53.95     |
| 127  | ZINC000095618855 |    P48499   |     53.95     |
| 128  | ZINC000013648755 |    P48499   |     54.62     |
| 129  | ZINC000100037885 |    P48499   |     54.62     |
| 130  | ZINC000100037890 |    P48499   |     54.62     |
| 131  | ZINC000000002176 |    P48499   |     56.40     |
| 132  | ZINC000000403609 |    P48499   |     56.40     |
| 133  | ZINC000004074875 |    P48499   |     56.69     |
| 134  | ZINC000004097427 |    P48499   |     56.69     |
| 135  | ZINC000005751767 |    P48499   |     57.04     |
| 136  | ZINC000003974496 |    P48499   |     57.13     |
| 137  | ZINC000040939374 |    P48499   |     58.16     |
| 138  | ZINC000004245650 |    P48499   |     58.31     |
| 139  | ZINC000002530707 |    P48499   |     58.37     |
| 140  | ZINC000008552018 |    P48499   |     58.68     |
| 141  | ZINC000096273105 |    P48499   |     59.28     |
| 142  | ZINC000936069425 |    P48499   |     59.47     |
| 143  | ZINC000072316335 |    P48499   |     59.67     |
| 144  | ZINC000205341959 |    P48499   |     62.54     |
| 145  | ZINC000014210457 |    P48499   |     62.61     |
| 146  | ZINC000014210455 |    P48499   |     62.61     |
| 147  | ZINC000100018854 |    P48499   |     63.37     |
| 148  | ZINC000100018852 |    P48499   |     63.37     |
| 149  | ZINC000000896557 |    P48499   |     63.37     |
| 150  | ZINC000000896560 |    P48499   |     63.37     |
| 151  | ZINC000000000347 |    P48499   |     63.37     |
| 152  | ZINC000008552017 |    P48499   |     63.61     |
| 153  | ZINC000003830994 |    P48499   |     64.91     |
| 154  | ZINC000003830993 |    P48499   |     64.91     |
| 155  | ZINC000006716826 |    P48499   |     65.03     |
| 156  | ZINC000103588732 |    P48499   |     65.14     |
| 157  | ZINC000102215424 |    P48499   |     65.14     |
| 158  | ZINC000028536264 |    P48499   |     65.23     |
| 159  | ZINC000003810905 |    P48499   |     65.25     |
| 160  | ZINC000077301904 |    P48499   |     65.39     |
| 161  | ZINC000030691750 |    P48499   |     66.47     |
| 162  | ZINC000049937658 |    P48499   |     66.51     |
| 163  | ZINC000053261548 |    P48499   |     66.51     |
| 164  | ZINC000043211394 |    P48499   |     66.69     |
| 165  | ZINC000043211396 |    P48499   |     66.69     |
| 166  | ZINC000095561192 |    P48499   |     67.45     |
| 167  | ZINC000005752185 |    P48499   |     67.87     |
| 168  | ZINC000003927605 |    P48499   |     68.37     |
| 169  | ZINC000038811386 |    P48499   |     68.89     |
| 170  | ZINC000038811387 |    P48499   |     68.89     |
| 171  | ZINC000000003897 |    P48499   |     69.13     |
| 172  | ZINC000003830842 |    P48499   |     71.27     |
| 173  | ZINC000000896543 |    P48499   |     71.27     |
| 174  | ZINC000084610155 |    P48499   |     72.44     |
| 175  | ZINC000084726167 |    P48499   |     74.34     |
| 176  | ZINC000000833553 |    P48499   |     75.12     |
| 177  | ZINC000003959242 |    P48499   |     75.34     |
| 178  | ZINC000000006170 |    P48499   |     76.83     |
| 179  | ZINC000003925649 |    P48499   |     77.09     |
| 180  | ZINC000003831996 |    P48499   |     77.32     |
| 181  | ZINC000000897240 |    P48499   |     77.61     |
| 182  | ZINC000000601229 |    P48499   |     77.61     |
| 183  | ZINC000000119434 |    P48499   |     77.76     |
| 184  | ZINC000100057533 |    P48499   |     77.76     |
| 185  | ZINC000000597260 |    P48499   |     77.90     |
| 186  | ZINC000022064534 |    P48499   |     77.90     |
| 187  | ZINC000014974583 |    P48499   |     78.54     |
| 188  | ZINC000044305871 |    P48499   |     79.29     |
| 189  | ZINC000006092086 |    P48499   |     79.42     |
| 190  | ZINC000006092087 |    P48499   |     79.42     |
| 191  | ZINC000072190160 |    P48499   |     80.90     |
| 192  | ZINC000072190159 |    P48499   |     80.90     |
| 193  | ZINC000072190161 |    P48499   |     80.90     |
| 194  | ZINC000072190158 |    P48499   |     80.90     |
| 195  | ZINC000000001898 |    P48499   |     81.02     |
| 196  | ZINC000100285161 |    P48499   |     83.37     |
| 197  | ZINC000138562667 |    P48499   |     84.99     |
| 198  | ZINC000033972864 |    P48499   |     85.50     |
| 199  | ZINC000000968310 |    P48499   |     86.03     |
| 200  | ZINC000000000509 |    P48499   |     86.03     |
| 201  | ZINC000003828536 |    P48499   |     87.29     |
| 202  | ZINC000685933068 |    P48499   |     87.31     |
| 203  | ZINC000064559600 |    P48499   |     87.42     |
| 204  | ZINC000035997754 |    P48499   |     87.42     |
| 205  | ZINC000001536106 |    P48499   |     87.91     |
| 206  | ZINC000150338699 |    P48499   |     88.35     |
| 207  | ZINC000033948956 |    P48499   |     88.44     |
| 208  | ZINC000019632718 |    P48499   |     88.53     |
| 209  | ZINC000019632713 |    P48499   |     88.53     |
| 210  | ZINC000169748244 |    P48499   |     88.84     |
| 211  | ZINC000936069565 |    P48499   |     89.78     |
| 212  | ZINC000164528615 |    P48499   |     89.78     |
| 213  | ZINC000013492899 |    P48499   |     90.35     |
| 214  | ZINC000003814360 |    P48499   |     90.38     |
| 215  | ZINC000000602917 |    P48499   |     90.90     |
| 216  | ZINC000063539231 |    P48499   |     91.19     |
| 217  | ZINC000003920027 |    P48499   |     92.01     |
| 218  | ZINC000035801098 |    P48499   |     93.14     |
| 219  | ZINC000021981258 |    P48499   |     93.46     |
| 220  | ZINC000021981256 |    P48499   |     93.46     |
| 221  | ZINC000003929508 |    P48499   |     93.53     |
| 222  | ZINC000001853550 |    P48499   |     94.46     |
| 223  | ZINC000038141706 |    P48499   |     94.54     |
| 224  | ZINC000038141705 |    P48499   |     94.54     |
| 225  | ZINC000000001395 |    P48499   |     95.70     |
| 226  | ZINC000001997240 |    P48499   |     95.70     |
| 227  | ZINC000001533058 |    P48499   |     95.83     |
| 228  | ZINC000100378061 |    P48499   |     96.43     |
| 229  | ZINC000003992480 |    P48499   |     96.77     |
| 230  | ZINC000072267010 |    P48499   |     96.95     |
| 231  | ZINC000003830820 |    P48499   |     97.08     |
| 232  | ZINC000095618739 |    P48499   |     97.48     |
| 233  | ZINC000095618740 |    P48499   |     97.48     |
| 234  | ZINC000014299682 |    P48499   |     98.13     |
| 235  | ZINC000021981254 |    P48499   |     98.15     |
| 236  | ZINC000021981252 |    P48499   |     98.15     |
| 237  | ZINC000025757754 |    P48499   |     98.43     |
| 238  | ZINC000145424989 |    P48499   |     98.71     |
| 239  | ZINC000138930200 |    P48499   |     99.07     |
| 240  | ZINC000000008767 |    P48499   |     100.97    |
| 241  | ZINC000000968338 |    P48499   |     101.28    |
| 242  | ZINC000000968340 |    P48499   |     101.28    |
| 243  | ZINC000004097440 |    P48499   |     101.34    |
| 244  | ZINC000012503162 |    P48499   |     101.34    |
| 245  | ZINC000095618655 |    P48499   |     103.57    |
| 246  | ZINC000095618656 |    P48499   |     103.57    |
| 247  | ZINC000033650458 |    P48499   |     104.01    |
| 248  | ZINC000014192433 |    P48499   |     104.62    |
| 249  | ZINC000100016084 |    P48499   |     104.83    |
| 250  | ZINC000012503068 |    P48499   |     104.83    |
| 251  | ZINC000100018594 |    P48499   |     104.83    |
| 252  | ZINC000100018598 |    P48499   |     104.83    |
| 253  | ZINC000100371992 |    P48499   |     104.83    |
| 254  | ZINC000003873121 |    P48499   |     105.05    |
| 255  | ZINC000002530703 |    P48499   |     105.59    |
| 256  | ZINC000000005994 |    P48499   |     105.82    |
| 257  | ZINC000072284064 |    P48499   |     106.98    |
| 258  | ZINC000072284069 |    P48499   |     106.98    |
| 259  | ZINC000072284071 |    P48499   |     106.98    |
| 260  | ZINC000072284066 |    P48499   |     106.98    |
| 261  | ZINC000022064224 |    P48499   |     107.13    |
| 262  | ZINC000248022807 |    P48499   |     107.13    |
| 263  | ZINC000248022822 |    P48499   |     107.13    |
| 264  | ZINC000248022819 |    P48499   |     107.13    |
| 265  | ZINC000248022825 |    P48499   |     107.13    |
| 266  | ZINC000022064220 |    P48499   |     107.13    |
| 267  | ZINC000008214420 |    P48499   |     109.07    |
| 268  | ZINC000013520815 |    P48499   |     109.39    |
| 269  | ZINC000026976815 |    P48499   |     109.96    |
| 270  | ZINC000003983936 |    P48499   |     110.63    |
| 271  | ZINC000005752191 |    P48499   |     110.63    |
| 272  | ZINC000058660990 |    P48499   |     110.76    |
| 273  | ZINC000084403367 |    P48499   |     110.87    |
| 274  | ZINC000100001908 |    P48499   |     110.87    |
| 275  | ZINC000000603777 |    P48499   |     111.34    |
| 276  | ZINC000137847451 |    P48499   |     111.50    |
| 277  | ZINC000003938686 |    P48499   |     111.87    |
| 278  | ZINC000034984673 |    P48499   |     112.06    |
| 279  | ZINC000035279789 |    P48499   |     113.39    |
| 280  | ZINC000251257402 |    P48499   |     115.28    |
| 281  | ZINC000000898188 |    P48499   |     115.28    |
| 282  | ZINC000014880007 |    P48499   |     115.28    |
| 283  | ZINC000008220548 |    P48499   |     115.28    |
| 284  | ZINC000261515676 |    P48499   |     115.28    |
| 285  | ZINC000253387331 |    P48499   |     115.28    |
| 286  | ZINC000106400715 |    P48499   |     115.28    |
| 287  | ZINC000003918453 |    P48499   |     115.35    |
| 288  | ZINC000118913630 |    P48499   |     115.40    |
| 289  | ZINC000008234190 |    P48499   |     115.40    |
| 290  | ZINC000030691420 |    P48499   |     116.56    |
| 291  | ZINC000144366783 |    P48499   |     118.64    |
| 292  | ZINC000003793091 |    P48499   |     121.16    |
| 293  | ZINC000001530694 |    P48499   |     121.21    |
| 294  | ZINC000049013803 |    P48499   |     121.69    |
| 295  | ZINC000013674440 |    P48499   |     121.69    |
| 296  | ZINC000198970879 |    P48499   |     122.20    |
| 297  | ZINC000003917898 |    P48499   |     122.45    |
| 298  | ZINC000019362693 |    P48499   |     123.29    |
| 299  | ZINC000053006885 |    P48499   |     123.97    |
| 300  | ZINC000026892643 |    P48499   |     124.10    |
| 301  | ZINC000012404516 |    P48499   |     124.96    |
| 302  | ZINC000006117751 |    P48499   |     125.99    |
| 303  | ZINC000006117750 |    P48499   |     125.99    |
| 304  | ZINC000003875387 |    P48499   |     126.17    |
| 305  | ZINC000030691727 |    P48499   |     126.37    |
| 306  | ZINC000030691722 |    P48499   |     126.37    |
| 307  | ZINC000003977757 |    P48499   |     127.24    |
| 308  | ZINC000003826691 |    P48499   |     127.66    |
| 309  | ZINC000004216870 |    P48499   |     128.60    |
| 310  | ZINC000034039290 |    P48499   |     129.41    |
| 311  | ZINC000037866089 |    P48499   |     129.50    |
| 312  | ZINC000019701765 |    P48499   |     129.93    |
| 313  | ZINC000002010543 |    P48499   |     130.31    |
| 314  | ZINC000003789397 |    P48499   |     130.31    |
| 315  | ZINC000013860954 |    P48499   |     130.31    |
| 316  | ZINC000005821264 |    P48499   |     130.31    |
| 317  | ZINC000030731089 |    P48499   |     130.32    |
| 318  | ZINC000044699444 |    P48499   |     130.32    |
| 319  | ZINC000072190109 |    P48499   |     130.34    |
| 320  | ZINC000118915336 |    P48499   |     131.31    |
| 321  | ZINC000118915337 |    P48499   |     131.31    |
| 322  | ZINC000118915338 |    P48499   |     131.31    |
| 323  | ZINC000118915339 |    P48499   |     131.31    |
| 324  | ZINC000100031333 |    P48499   |     131.42    |
| 325  | ZINC000022001248 |    P48499   |     131.42    |
| 326  | ZINC000212547609 |    P48499   |     131.50    |
| 327  | ZINC000018324776 |    P48499   |     131.71    |
| 328  | ZINC000003818355 |    P48499   |     131.99    |
| 329  | ZINC000004097438 |    P48499   |     132.11    |
| 330  | ZINC000004097439 |    P48499   |     132.11    |
| 331  | ZINC000013763987 |    P48499   |     132.45    |
| 332  | ZINC000685933076 |    P48499   |     133.13    |
| 333  | ZINC000004097307 |    P48499   |     133.19    |
| 334  | ZINC000022065943 |    P48499   |     133.32    |
| 335  | ZINC000022065946 |    P48499   |     133.32    |
| 336  | ZINC000021981454 |    P48499   |     133.72    |
| 337  | ZINC000299841485 |    P48499   |     134.15    |
| 338  | ZINC000299841487 |    P48499   |     134.15    |
| 339  | ZINC000299841484 |    P48499   |     134.15    |
| 340  | ZINC000299841486 |    P48499   |     134.15    |
| 341  | ZINC000001599730 |    P48499   |     134.45    |
| 342  | ZINC000001599729 |    P48499   |     134.45    |
| 343  | ZINC000000049583 |    P48499   |     134.45    |
| 344  | ZINC000136880056 |    P48499   |     134.60    |
| 345  | ZINC000003975804 |    P48499   |     135.57    |
| 346  | ZINC000034661169 |    P48499   |     135.60    |
| 347  | ZINC000021992076 |    P48499   |     135.60    |
| 348  | ZINC000003831012 |    P48499   |     135.63    |
| 349  | ZINC000004654793 |    P48499   |     136.12    |
| 350  | ZINC000003921872 |    P48499   |     136.12    |
| 351  | ZINC000008143796 |    P48499   |     136.19    |
| 352  | ZINC000100068360 |    P48499   |     137.66    |
| 353  | ZINC000100042076 |    P48499   |     137.66    |
| 354  | ZINC000100009278 |    P48499   |     137.66    |
| 355  | ZINC000100009280 |    P48499   |     137.66    |
| 356  | ZINC000100271918 |    P48499   |     137.66    |
| 357  | ZINC000003831582 |    P48499   |     137.95    |
| 358  | ZINC000003831581 |    P48499   |     137.95    |
| 359  | ZINC000003831584 |    P48499   |     137.95    |
| 360  | ZINC000100308851 |    P48499   |     137.95    |
| 361  | ZINC000100308855 |    P48499   |     137.95    |
| 362  | ZINC000100308860 |    P48499   |     137.95    |
| 363  | ZINC000003831583 |    P48499   |     137.95    |
| 364  | ZINC000000897236 |    P48499   |     138.51    |
| 365  | ZINC000000897234 |    P48499   |     138.51    |
| 366  | ZINC000003802462 |    P48499   |     140.00    |
| 367  | ZINC000084727380 |    P48499   |     140.09    |
| 368  | ZINC000028827350 |    P48499   |     140.22    |
| 369  | ZINC000003951217 |    P48499   |     140.32    |
| 370  | ZINC000117445039 |    P48499   |     141.01    |
| 371  | ZINC000060328032 |    P48499   |     141.04    |
| 372  | ZINC000113476229 |    P48499   |     141.15    |
| 373  | ZINC000034007762 |    P48499   |     141.38    |
| 374  | ZINC000118915227 |    P48499   |     141.67    |
| 375  | ZINC000118915228 |    P48499   |     141.67    |
| 376  | ZINC000118915229 |    P48499   |     141.67    |
| 377  | ZINC000118915230 |    P48499   |     141.67    |
| 378  | ZINC000261494697 |    P48499   |     141.67    |
| 379  | ZINC000261494696 |    P48499   |     141.67    |
| 380  | ZINC000095618870 |    P48499   |     141.67    |
| 381  | ZINC000006744584 |    P48499   |     141.84    |
| 382  | ZINC000008101127 |    P48499   |     141.85    |
| 383  | ZINC000100091597 |    P48499   |     142.12    |
| 384  | ZINC000029571072 |    P48499   |     142.77    |
| 385  | ZINC000049637509 |    P48499   |     142.77    |
| 386  | ZINC000004212809 |    P48499   |     143.10    |
| 387  | ZINC000025758512 |    P48499   |     143.24    |
| 388  | ZINC000026746094 |    P48499   |     143.24    |
| 389  | ZINC000043197072 |    P48499   |     143.66    |
| 390  | ZINC000095535868 |    P48499   |     143.90    |
| 391  | ZINC000004393014 |    P48499   |     144.92    |
| 392  | ZINC000000000106 |    P48499   |     145.05    |
| 393  | ZINC000000002276 |    P48499   |     145.05    |
| 394  | ZINC000001891034 |    P48499   |     145.99    |
| 395  | ZINC000001855421 |    P48499   |     146.09    |
| 396  | ZINC000003861133 |    P48499   |     146.32    |
| 397  | ZINC000003861134 |    P48499   |     146.32    |
| 398  | ZINC000001069090 |    P48499   |     146.32    |
| 399  | ZINC000003930092 |    P48499   |     147.46    |
| 400  | ZINC000026579851 |    P48499   |     148.66    |
| 401  | ZINC000084400879 |    P48499   |     149.08    |
| 402  | ZINC000019796087 |    P48499   |     149.08    |
| 403  | ZINC000034894449 |    P48499   |     149.15    |
| 404  | ZINC000068267814 |    P48499   |     149.62    |
| 405  | ZINC000001482077 |    P48499   |     151.17    |
| 406  | ZINC000004097384 |    P48499   |     151.54    |
| 407  | ZINC000003875362 |    P48499   |     151.54    |
| 408  | ZINC000000900630 |    P48499   |     151.72    |
| 409  | ZINC000000013748 |    P48499   |     151.72    |
| 410  | ZINC000000011481 |    P48499   |     151.82    |
| 411  | ZINC000034046732 |    P48499   |     152.22    |
| 412  | ZINC000068245464 |    P48499   |     152.26    |
| 413  | ZINC000036184574 |    P48499   |     152.87    |
| 414  | ZINC000100005148 |    P48499   |     152.89    |
| 415  | ZINC000100005150 |    P48499   |     152.89    |
| 416  | ZINC000002570830 |    P48499   |     153.35    |
| 417  | ZINC000035310025 |    P48499   |     154.08    |
| 418  | ZINC000001550766 |    P48499   |     154.13    |
| 419  | ZINC000095670328 |    P48499   |     154.26    |
| 420  | ZINC000003979944 |    P48499   |     154.26    |
| 421  | ZINC000003827162 |    P48499   |     155.08    |
| 422  | ZINC000072284404 |    P48499   |     155.49    |
| 423  | ZINC000000000848 |    P48499   |     155.62    |
| 424  | ZINC000000003961 |    P48499   |     155.62    |
| 425  | ZINC000003779720 |    P48499   |     156.02    |
| 426  | ZINC000022441997 |    P48499   |     156.45    |
| 427  | ZINC000085552312 |    P48499   |     157.60    |
| 428  | ZINC000014768568 |    P48499   |     158.59    |
| 429  | ZINC000027428713 |    P48499   |     158.59    |
| 430  | ZINC000000607750 |    P48499   |     158.61    |
| 431  | ZINC000002038967 |    P48499   |     158.61    |
| 432  | ZINC000100036900 |    P48499   |     159.59    |
| 433  | ZINC000100036904 |    P48499   |     159.59    |
| 434  | ZINC000100036907 |    P48499   |     159.59    |
| 435  | ZINC000100036910 |    P48499   |     159.59    |
| 436  | ZINC000004212938 |    P48499   |     160.32    |
| 437  | ZINC000003992105 |    P48499   |     160.60    |
| 438  | ZINC000012494489 |    P48499   |     160.83    |
| 439  | ZINC000004474460 |    P48499   |     160.83    |
| 440  | ZINC000004521924 |    P48499   |     160.83    |
| 441  | ZINC000118868440 |    P48499   |     161.05    |
| 442  | ZINC000003953163 |    P48499   |     162.26    |
| 443  | ZINC000003800855 |    P48499   |     162.65    |
| 444  | ZINC000148723177 |    P48499   |     163.75    |
| 445  | ZINC000003986713 |    P48499   |     165.54    |
| 446  | ZINC000137099035 |    P48499   |     165.74    |
| 447  | ZINC000116262036 |    P48499   |     165.74    |
| 448  | ZINC000141600395 |    P48499   |     165.74    |
| 449  | ZINC000143595671 |    P48499   |     165.74    |
| 450  | ZINC000038471398 |    P48499   |     165.76    |
| 451  | ZINC000004217580 |    P48499   |     166.01    |
| 452  | ZINC000004791507 |    P48499   |     166.89    |
| 453  | ZINC000000538285 |    P48499   |     167.34    |
| 454  | ZINC000072190118 |    P48499   |     168.76    |
| 455  | ZINC000072190117 |    P48499   |     168.76    |
| 456  | ZINC000000537940 |    P48499   |     168.96    |
| 457  | ZINC000096077628 |    P48499   |     169.47    |
| 458  | ZINC000000001402 |    P48499   |     169.66    |
| 459  | ZINC000261494681 |    P48499   |     169.95    |
| 460  | ZINC000100053593 |    P48499   |     169.95    |
| 461  | ZINC000261494682 |    P48499   |     169.95    |
| 462  | ZINC000261494680 |    P48499   |     169.95    |
| 463  | ZINC000095618575 |    P48499   |     169.95    |
| 464  | ZINC000095618574 |    P48499   |     169.95    |
| 465  | ZINC000100053597 |    P48499   |     169.95    |
| 466  | ZINC000261494679 |    P48499   |     169.95    |
| 467  | ZINC000038381027 |    P48499   |     170.47    |
| 468  | ZINC000001588900 |    P48499   |     170.66    |
| 469  | ZINC000022056306 |    P48499   |     170.66    |
| 470  | ZINC000103660515 |    P48499   |     171.32    |
| 471  | ZINC000100013500 |    P48499   |     171.32    |
| 472  | ZINC000003931840 |    P48499   |     171.32    |
| 473  | ZINC000003872906 |    P48499   |     171.54    |
| 474  | ZINC000005114733 |    P48499   |     171.81    |
| 475  | ZINC000065731488 |    P48499   |     171.85    |
| 476  | ZINC000014952198 |    P48499   |     172.64    |
| 477  | ZINC000066097792 |    P48499   |     173.02    |
| 478  | ZINC000252286706 |    P48499   |     173.70    |
| 479  | ZINC000261527149 |    P48499   |     173.70    |
| 480  | ZINC000253630390 |    P48499   |     173.70    |
| 481  | ZINC000253388066 |    P48499   |     173.70    |
| 482  | ZINC000253388068 |    P48499   |     173.70    |
| 483  | ZINC000253388067 |    P48499   |     173.70    |
| 484  | ZINC000003784073 |    P48499   |     173.95    |
| 485  | ZINC000256012824 |    P48499   |     174.15    |
| 486  | ZINC000256012825 |    P48499   |     174.15    |
| 487  | ZINC000256012822 |    P48499   |     174.15    |
| 488  | ZINC000256012823 |    P48499   |     174.15    |
| 489  | ZINC000000598255 |    P48499   |     176.90    |
| 490  | ZINC000003977767 |    P48499   |     178.05    |
| 491  | ZINC000019632663 |    P48499   |     179.24    |
| 492  | ZINC000019632657 |    P48499   |     179.24    |
| 493  | ZINC000030731379 |    P48499   |     179.36    |
| 494  | ZINC000043200832 |    P48499   |     179.97    |
| 495  | ZINC000001542905 |    P48499   |     180.08    |
| 496  | ZINC000001846151 |    P48499   |     180.08    |
