+------+-----------+-------------+---------------+
| Rank | Drug Name | Target Name | Binding Score |
| 137  |  id-1434  |    P48499   |     146.09    |
| 138  |  id-3231  |    P48499   |     146.74    |
| 139  |    id-5   |    P48499   |     149.08    |
| 140  |  id-1909  |    P48499   |     149.08    |
| 141  |  id-5381  |    P48499   |     149.62    |
| 142  |  id-4660  |    P48499   |     149.84    |
| 143  |   id-383  |    P48499   |     150.78    |
| 144  |  id-1731  |    P48499   |     150.78    |
| 145  |  id-1216  |    P48499   |     151.54    |
| 146  |  id-4833  |    P48499   |     152.26    |
| 147  |  id-1631  |    P48499   |     152.89    |
| 148  |  id-5005  |    P48499   |     153.16    |
| 149  |   id-409  |    P48499   |     153.35    |
| 150  |  id-4749  |    P48499   |     154.13    |
| 151  |  id-3209  |    P48499   |     154.26    |
| 152  |   id-837  |    P48499   |     155.63    |
| 153  |   id-981  |    P48499   |     156.02    |
| 154  |   id-230  |    P48499   |     158.59    |
| 155  |   id-446  |    P48499   |     158.61    |
| 156  |   id-761  |    P48499   |     159.59    |
| 157  |  id-4485  |    P48499   |     160.32    |
| 158  |  id-4554  |    P48499   |     160.60    |
| 159  |  id-2840  |    P48499   |     160.83    |
| 160  |  id-1120  |    P48499   |     162.65    |
| 161  |  id-3616  |    P48499   |     163.08    |
| 162  |  id-4939  |    P48499   |     163.18    |
| 163  |  id-5233  |    P48499   |     163.75    |
| 164  |  id-3553  |    P48499   |     164.50    |
| 165  |  id-5358  |    P48499   |     165.74    |
| 166  |  id-3611  |    P48499   |     166.01    |
| 167  |  id-2367  |    P48499   |     167.34    |
| 168  |  id-5098  |    P48499   |     168.96    |
| 169  |  id-1102  |    P48499   |     169.66    |
| 170  |  id-2371  |    P48499   |     171.32    |
| 171  |   id-365  |    P48499   |     173.95    |
| 172  |  id-4452  |    P48499   |     178.05    |
| 173  |   id-642  |    P48499   |     179.24    |
| 174  |  id-4897  |    P48499   |     179.97    |
| 175  |   id-243  |    P48499   |     180.08    |
| 176  |   id-681  |    P48499   |     181.20    |
| 177  |   id-214  |    P48499   |     182.40    |
| 178  |  id-5349  |    P48499   |     182.50    |
| 179  |  id-1635  |    P48499   |     182.52    |
| 180  |  id-2333  |    P48499   |     185.42    |
| 181  |   id-610  |    P48499   |     186.57    |
| 182  |  id-2228  |    P48499   |     186.60    |
| 183  |  id-2677  |    P48499   |     186.92    |
| 184  |  id-4993  |    P48499   |     187.67    |
| 185  |  id-2838  |    P48499   |     188.31    |
| 186  |  id-3673  |    P48499   |     192.41    |
| 187  |   id-130  |    P48499   |     192.67    |
| 188  |  id-1639  |    P48499   |     192.83    |
| 189  |  id-3141  |    P48499   |     194.45    |
| 190  |   id-646  |    P48499   |     198.52    |
| 191  |  id-3142  |    P48499   |     201.41    |
| 192  |  id-4606  |    P48499   |     201.94    |
| 193  |   id-923  |    P48499   |     203.00    |
| 194  |   id-926  |    P48499   |     204.06    |
| 195  |   id-522  |    P48499   |     204.17    |
| 196  |  id-4875  |    P48499   |     209.81    |
| 197  |  id-2119  |    P48499   |     210.28    |
| 198  |  id-3093  |    P48499   |     210.78    |
| 199  |   id-957  |    P48499   |     211.36    |
| 200  |  id-1757  |    P48499   |     213.27    |
| 201  |  id-1958  |    P48499   |     213.28    |
| 202  |  id-4226  |    P48499   |     215.70    |
| 203  |  id-2581  |    P48499   |     217.88    |
| 204  |  id-1893  |    P48499   |     218.71    |
| 205  |  id-1222  |    P48499   |     220.60    |
| 206  |  id-1103  |    P48499   |     221.01    |
| 207  |  id-4727  |    P48499   |     222.46    |
| 208  |  id-4802  |    P48499   |     223.58    |
| 209  |  id-2831  |    P48499   |     223.93    |
| 210  |  id-4119  |    P48499   |     226.80    |
| 211  |  id-1346  |    P48499   |     229.58    |
| 212  |  id-1604  |    P48499   |     229.91    |
| 213  |  id-4366  |    P48499   |     230.46    |
| 214  |  id-2325  |    P48499   |     231.65    |
| 215  |  id-2156  |    P48499   |     231.89    |
| 216  |  id-3871  |    P48499   |     232.05    |
| 217  |  id-3292  |    P48499   |     232.24    |
| 218  |   id-345  |    P48499   |     235.16    |
| 219  |  id-1475  |    P48499   |     239.54    |
| 220  |  id-1640  |    P48499   |     240.08    |
| 221  |  id-1797  |    P48499   |     240.54    |
| 222  |  id-4810  |    P48499   |     245.16    |
| 223  |  id-1819  |    P48499   |     247.16    |
| 224  |   id-777  |    P48499   |     248.64    |
| 225  |  id-2561  |    P48499   |     249.51    |
| 226  |  id-3520  |    P48499   |     251.25    |
| 227  |  id-1167  |    P48499   |     263.33    |
| 228  |  id-1032  |    P48499   |     264.38    |
| 229  |  id-1279  |    P48499   |     265.77    |
| 230  |  id-5289  |    P48499   |     271.54    |
| 231  |  id-4507  |    P48499   |     272.47    |
| 232  |  id-5390  |    P48499   |     274.09    |
| 233  |  id-2481  |    P48499   |     276.30    |
| 234  |  id-4401  |    P48499   |     278.42    |
| 235  |   id-458  |    P48499   |     281.52    |
| 236  |  id-4004  |    P48499   |     281.82    |
| 237  |   id-390  |    P48499   |     283.07    |
| 238  |   id-760  |    P48499   |     284.29    |
| 239  |  id-1204  |    P48499   |     284.70    |
| 240  |  id-1304  |    P48499   |     285.72    |
| 241  |  id-3095  |    P48499   |     289.95    |
| 242  |  id-5256  |    P48499   |     290.17    |
| 243  |  id-3606  |    P48499   |     290.45    |
| 244  |  id-3523  |    P48499   |     291.07    |
| 245  |  id-2424  |    P48499   |     291.54    |
| 246  |   id-129  |    P48499   |     293.73    |
| 247  |  id-5371  |    P48499   |     294.59    |
| 248  |  id-1508  |    P48499   |     294.88    |
| 249  |  id-2722  |    P48499   |     294.88    |
| 250  |  id-3862  |    P48499   |     294.88    |
| 251  |  id-5145  |    P48499   |     295.54    |
| 252  |   id-904  |    P48499   |     297.12    |
| 253  |  id-2474  |    P48499   |     297.23    |
| 254  |   id-137  |    P48499   |     297.57    |
| 255  |  id-2022  |    P48499   |     298.28    |
| 256  |  id-4546  |    P48499   |     299.09    |
| 257  |  id-2032  |    P48499   |     299.52    |
| 258  |  id-2607  |    P48499   |     300.86    |
| 259  |  id-1483  |    P48499   |     301.52    |
| 260  |  id-2372  |    P48499   |     303.09    |
| 261  |  id-1002  |    P48499   |     303.30    |
| 262  |  id-1146  |    P48499   |     304.88    |
| 263  |  id-5046  |    P48499   |     305.27    |
| 264  |  id-1743  |    P48499   |     308.38    |
| 265  |  id-2163  |    P48499   |     309.15    |
| 266  |  id-3406  |    P48499   |     311.35    |
| 267  |  id-1084  |    P48499   |     313.18    |
| 268  |  id-2111  |    P48499   |     316.55    |
| 269  |  id-3579  |    P48499   |     321.11    |
| 270  |   id-464  |    P48499   |     323.53    |
| 271  |  id-2413  |    P48499   |     324.16    |
| 272  |  id-4832  |    P48499   |     324.21    |
| 273  |  id-1089  |    P48499   |     325.96    |
| 274  |  id-4808  |    P48499   |     329.02    |
| 275  |  id-1879  |    P48499   |     331.01    |
| 276  |  id-1201  |    P48499   |     331.66    |
| 277  |  id-1783  |    P48499   |     331.95    |
| 278  |  id-1398  |    P48499   |     332.83    |
| 279  |  id-1352  |    P48499   |     333.39    |
| 280  |  id-1206  |    P48499   |     338.20    |
| 281  |  id-4329  |    P48499   |     340.64    |
| 282  |  id-1217  |    P48499   |     341.21    |
| 283  |  id-1889  |    P48499   |     344.45    |
| 284  |  id-1198  |    P48499   |     346.49    |
| 285  |  id-1406  |    P48499   |     348.07    |
| 286  |   id-466  |    P48499   |     353.80    |
| 287  |  id-1481  |    P48499   |     362.44    |
| 288  |  id-4223  |    P48499   |     362.79    |
| 289  |   id-247  |    P48499   |     363.09    |
| 290  |  id-1422  |    P48499   |     364.06    |
| 291  |  id-1734  |    P48499   |     365.68    |
| 292  |  id-1255  |    P48499   |     366.21    |
| 293  |   id-730  |    P48499   |     366.99    |
| 294  |  id-4651  |    P48499   |     366.99    |
| 295  |  id-5305  |    P48499   |     368.00    |
| 296  |  id-1572  |    P48499   |     368.13    |
| 297  |  id-1962  |    P48499   |     368.13    |
| 298  |  id-5260  |    P48499   |     369.86    |
| 299  |  id-5291  |    P48499   |     378.24    |
| 300  |  id-2611  |    P48499   |     381.93    |
| 301  |   id-468  |    P48499   |     383.14    |
| 302  |  id-3356  |    P48499   |     383.14    |
| 303  |  id-4535  |    P48499   |     385.01    |
| 304  |  id-1594  |    P48499   |     389.95    |
| 305  |  id-3390  |    P48499   |     394.95    |
| 306  |  id-1779  |    P48499   |     397.57    |
| 307  |  id-2734  |    P48499   |     404.15    |
| 308  |  id-2492  |    P48499   |     407.75    |
| 309  |  id-1970  |    P48499   |     409.80    |
| 310  |   id-491  |    P48499   |     411.45    |
| 311  |   id-779  |    P48499   |     415.13    |
| 312  |  id-4721  |    P48499   |     421.94    |
| 313  |   id-213  |    P48499   |     427.55    |
| 314  |   id-297  |    P48499   |     433.46    |
| 315  |  id-4151  |    P48499   |     437.72    |
| 316  |  id-1327  |    P48499   |     438.19    |
| 317  |  id-5032  |    P48499   |     440.83    |
| 318  |  id-5360  |    P48499   |     443.08    |
| 319  |   id-583  |    P48499   |     451.30    |
| 320  |  id-2999  |    P48499   |     451.50    |
| 321  |  id-3206  |    P48499   |     452.86    |
| 322  |   id-611  |    P48499   |     453.56    |
| 323  |  id-2103  |    P48499   |     455.52    |
| 324  |  id-2571  |    P48499   |     456.18    |
| 325  |   id-814  |    P48499   |     457.01    |
| 326  |   id-191  |    P48499   |     457.20    |
| 327  |   id-348  |    P48499   |     458.89    |
| 328  |   id-824  |    P48499   |     458.89    |
| 329  |  id-1961  |    P48499   |     460.75    |
| 330  |  id-1849  |    P48499   |     462.84    |
| 331  |  id-2539  |    P48499   |     471.48    |
| 332  |  id-1613  |    P48499   |     475.36    |
| 333  |  id-5307  |    P48499   |     476.04    |
| 334  |  id-5133  |    P48499   |     478.32    |
| 335  |  id-4891  |    P48499   |     481.78    |
| 336  |  id-3273  |    P48499   |     481.81    |
| 337  |  id-1733  |    P48499   |     483.32    |
| 338  |  id-3429  |    P48499   |     486.70    |
| 339  |   id-454  |    P48499   |     488.63    |
| 340  |  id-2396  |    P48499   |     490.14    |
| 341  |  id-1848  |    P48499   |     490.48    |
| 342  |   id-766  |    P48499   |     495.80    |
| 343  |   id-182  |    P48499   |     497.48    |
| 344  |  id-1205  |    P48499   |     501.06    |
| 345  |  id-2426  |    P48499   |     501.75    |
| 346  |  id-2152  |    P48499   |     503.58    |
| 347  |  id-1874  |    P48499   |     509.60    |
| 348  |  id-4230  |    P48499   |     510.25    |
| 349  |  id-2759  |    P48499   |     512.62    |
| 350  |  id-2273  |    P48499   |     513.82    |
| 351  |   id-453  |    P48499   |     514.92    |
| 352  |   id-254  |    P48499   |     522.24    |
| 353  |  id-4716  |    P48499   |     529.72    |
| 354  |  id-3329  |    P48499   |     532.21    |
| 355  |  id-4322  |    P48499   |     536.58    |
| 356  |  id-3156  |    P48499   |     536.63    |
| 357  |   id-487  |    P48499   |     540.99    |
| 358  |  id-1177  |    P48499   |     545.02    |
| 359  |   id-865  |    P48499   |     546.10    |
| 360  |  id-2678  |    P48499   |     550.37    |
| 361  |  id-2041  |    P48499   |     553.60    |
| 362  |  id-3188  |    P48499   |     554.36    |
| 363  |  id-2218  |    P48499   |     554.64    |
| 364  |  id-1008  |    P48499   |     556.64    |
| 365  |  id-1067  |    P48499   |     557.25    |
| 366  |  id-1885  |    P48499   |     558.59    |
| 367  |  id-2850  |    P48499   |     564.11    |
| 368  |  id-4493  |    P48499   |     564.78    |
| 369  |  id-3821  |    P48499   |     570.63    |
| 370  |  id-1251  |    P48499   |     571.69    |
| 371  |  id-2482  |    P48499   |     574.76    |
| 372  |  id-2060  |    P48499   |     576.30    |
| 373  |  id-4157  |    P48499   |     586.61    |
| 374  |  id-2386  |    P48499   |     596.02    |
| 375  |  id-5328  |    P48499   |     597.35    |
| 376  |   id-625  |    P48499   |     603.97    |
| 377  |   id-629  |    P48499   |     604.34    |
| 378  |   id-903  |    P48499   |     605.42    |
| 379  |   id-125  |    P48499   |     607.13    |
| 380  |  id-5278  |    P48499   |     607.38    |
| 381  |  id-2862  |    P48499   |     615.63    |
| 382  |  id-1574  |    P48499   |     617.02    |
| 383  |  id-5065  |    P48499   |     617.03    |
| 384  |  id-1208  |    P48499   |     624.79    |
| 385  |  id-1887  |    P48499   |     628.79    |
| 386  |  id-2466  |    P48499   |     628.98    |
| 387  |  id-2219  |    P48499   |     637.89    |
| 388  |  id-3366  |    P48499   |     642.43    |
| 389  |   id-882  |    P48499   |     647.78    |
| 390  |  id-1761  |    P48499   |     647.78    |
| 391  |  id-2331  |    P48499   |     650.70    |
| 392  |   id-670  |    P48499   |     650.75    |
| 393  |  id-4186  |    P48499   |     651.22    |
| 394  |  id-4620  |    P48499   |     654.17    |
| 395  |  id-2223  |    P48499   |     657.43    |
| 396  |   id-968  |    P48499   |     661.19    |
| 397  |   id-660  |    P48499   |     667.67    |
| 398  |  id-4578  |    P48499   |     669.63    |
| 399  |  id-3768  |    P48499   |     670.59    |
| 400  |  id-2812  |    P48499   |     675.52    |
| 401  |  id-5348  |    P48499   |     680.82    |
| 402  |  id-4628  |    P48499   |     681.44    |
| 403  |  id-4870  |    P48499   |     681.57    |
| 404  |  id-4498  |    P48499   |     684.75    |
| 405  |  id-3424  |    P48499   |     690.96    |
| 406  |  id-2684  |    P48499   |     692.22    |
| 407  |  id-3204  |    P48499   |     698.67    |
| 408  |  id-3217  |    P48499   |     699.76    |
| 409  |  id-2142  |    P48499   |     701.39    |
| 410  |  id-1296  |    P48499   |     701.99    |
| 411  |  id-1301  |    P48499   |     703.11    |
| 412  |  id-3088  |    P48499   |     709.82    |
| 413  |   id-257  |    P48499   |     716.72    |
| 414  |  id-4470  |    P48499   |     723.90    |
| 415  |  id-1469  |    P48499   |     726.25    |
| 416  |   id-751  |    P48499   |     726.72    |
| 417  |  id-3826  |    P48499   |     728.42    |
| 418  |  id-3295  |    P48499   |     738.37    |
| 419  |   id-797  |    P48499   |     743.30    |
| 420  |  id-2121  |    P48499   |     743.83    |
| 421  |  id-3573  |    P48499   |     744.34    |
| 422  |  id-1430  |    P48499   |     749.13    |
| 423  |  id-3221  |    P48499   |     749.56    |
| 424  |   id-456  |    P48499   |     759.33    |
| 425  |  id-2291  |    P48499   |     761.43    |
| 426  |   id-900  |    P48499   |     771.45    |
| 427  |  id-1129  |    P48499   |     774.49    |
| 428  |   id-850  |    P48499   |     777.67    |
| 429  |   id-276  |    P48499   |     782.24    |
| 430  |  id-1443  |    P48499   |     785.01    |
| 431  |  id-2870  |    P48499   |     785.38    |
| 432  |  id-1605  |    P48499   |     786.65    |
| 433  |  id-2717  |    P48499   |     788.75    |
| 434  |  id-3197  |    P48499   |     788.87    |
| 435  |  id-2066  |    P48499   |     793.32    |
| 436  |  id-2046  |    P48499   |     793.95    |
| 437  |  id-3749  |    P48499   |     794.60    |
| 438  |  id-1794  |    P48499   |     795.62    |
| 439  |  id-1593  |    P48499   |     798.56    |
| 440  |   id-315  |    P48499   |     800.31    |
| 441  |  id-5280  |    P48499   |     802.04    |
| 442  |  id-4408  |    P48499   |     802.06    |
| 443  |  id-2068  |    P48499   |     806.18    |
| 444  |  id-1519  |    P48499   |     807.68    |
| 445  |  id-4812  |    P48499   |     810.51    |
| 446  |  id-3271  |    P48499   |     817.14    |
| 447  |  id-2264  |    P48499   |     817.43    |
| 448  |  id-4553  |    P48499   |     821.91    |
| 449  |  id-1094  |    P48499   |     826.35    |
| 450  |  id-2183  |    P48499   |     826.55    |
| 451  |  id-3114  |    P48499   |     830.67    |
| 452  |  id-2707  |    P48499   |     832.31    |
| 453  |   id-638  |    P48499   |     836.24    |
| 454  |  id-4381  |    P48499   |     838.88    |
| 455  |  id-3234  |    P48499   |     839.80    |
| 456  |  id-2725  |    P48499   |     842.56    |
| 457  |   id-855  |    P48499   |     843.14    |
| 458  |  id-1039  |    P48499   |     845.01    |
| 459  |  id-2639  |    P48499   |     845.14    |
| 460  |   id-245  |    P48499   |     856.66    |
| 461  |   id-246  |    P48499   |     856.66    |
| 462  |  id-4193  |    P48499   |     858.11    |
| 463  |  id-4375  |    P48499   |     860.47    |
| 464  |  id-2226  |    P48499   |     860.73    |
| 465  |  id-1153  |    P48499   |     861.72    |
| 466  |   id-256  |    P48499   |     861.77    |
| 467  |  id-1115  |    P48499   |     865.11    |
| 468  |   id-305  |    P48499   |     872.66    |
| 469  |   id-673  |    P48499   |     872.74    |
| 470  |  id-1450  |    P48499   |     875.50    |
| 471  |  id-3483  |    P48499   |     883.22    |
| 472  |   id-91   |    P48499   |     886.72    |
| 473  |  id-3319  |    P48499   |     891.78    |
| 474  |  id-2441  |    P48499   |     898.93    |
| 475  |  id-3428  |    P48499   |     899.30    |
| 476  |  id-1553  |    P48499   |     910.58    |
| 477  |  id-1457  |    P48499   |     911.63    |
| 478  |   id-143  |    P48499   |     913.36    |
| 479  |  id-4906  |    P48499   |     922.99    |
| 480  |  id-1876  |    P48499   |     923.94    |
| 481  |  id-1765  |    P48499   |     927.94    |
| 482  |  id-2112  |    P48499   |     929.23    |
| 483  |   id-765  |    P48499   |     936.89    |
| 484  |  id-1993  |    P48499   |     939.31    |
| 485  |  id-2547  |    P48499   |     948.54    |
| 486  |  id-1110  |    P48499   |     951.15    |
| 487  |  id-1132  |    P48499   |     964.66    |
| 488  |   id-434  |    P48499   |     965.14    |
| 489  |  id-4674  |    P48499   |     966.21    |
| 490  |  id-2102  |    P48499   |     968.68    |
| 491  |   id-700  |    P48499   |     973.99    |
| 492  |  id-1785  |    P48499   |     974.40    |
| 493  |   id-223  |    P48499   |     977.78    |
| 494  |  id-1878  |    P48499   |     982.70    |
| 495  |  id-4731  |    P48499   |     983.76    |
| 496  |  id-4616  |    P48499   |     989.79    |
| 497  |  id-1865  |    P48499   |     989.88    |
| 498  |   id-477  |    P48499   |     990.36    |
| 499  |  id-3079  |    P48499   |     994.18    |
| 500  |  id-4665  |    P48499   |     995.78    |
| 501  |   id-280  |    P48499   |    1011.71    |
| 502  |  id-1404  |    P48499   |    1011.95    |
| 503  |  id-4209  |    P48499   |    1021.34    |
| 504  |  id-2013  |    P48499   |    1022.89    |
| 505  |  id-1376  |    P48499   |    1028.87    |
| 506  |  id-4141  |    P48499   |    1040.37    |
| 507  |  id-4973  |    P48499   |    1055.07    |
| 508  |  id-1963  |    P48499   |    1058.22    |
| 509  |  id-1564  |    P48499   |    1064.70    |
| 510  |  id-2122  |    P48499   |    1066.15    |
| 511  |   id-261  |    P48499   |    1066.31    |
| 512  |  id-2031  |    P48499   |    1066.79    |
| 513  |  id-5292  |    P48499   |    1068.15    |
| 514  |  id-3565  |    P48499   |    1069.40    |
| 515  |  id-3766  |    P48499   |    1069.97    |
| 516  |  id-2171  |    P48499   |    1071.29    |
| 517  |   id-925  |    P48499   |    1085.92    |
| 518  |  id-4150  |    P48499   |    1093.29    |
| 519  |  id-2606  |    P48499   |    1095.19    |
| 520  |  id-4807  |    P48499   |    1096.30    |
| 521  |  id-1031  |    P48499   |    1102.22    |
| 522  |   id-277  |    P48499   |    1113.86    |
| 523  |  id-1298  |    P48499   |    1114.64    |
| 524  |  id-3806  |    P48499   |    1139.48    |
| 525  |  id-1551  |    P48499   |    1143.38    |
| 526  |  id-5343  |    P48499   |    1146.15    |
| 527  |  id-1240  |    P48499   |    1146.65    |
| 528  |   id-946  |    P48499   |    1148.93    |
| 529  |   id-374  |    P48499   |    1159.79    |
| 530  |  id-2814  |    P48499   |    1159.94    |
| 531  |  id-1292  |    P48499   |    1166.12    |
| 532  |  id-2668  |    P48499   |    1167.34    |
| 533  |  id-1649  |    P48499   |    1167.42    |
| 534  |  id-2237  |    P48499   |    1169.60    |
| 535  |  id-1600  |    P48499   |    1169.82    |
| 536  |   id-225  |    P48499   |    1175.06    |
| 537  |  id-1829  |    P48499   |    1182.08    |
| 538  |  id-1438  |    P48499   |    1183.48    |
| 539  |  id-2034  |    P48499   |    1193.40    |
| 540  |  id-3839  |    P48499   |    1194.05    |
| 541  |   id-114  |    P48499   |    1197.65    |
| 542  |  id-1619  |    P48499   |    1202.23    |
| 543  |  id-4168  |    P48499   |    1206.56    |
| 544  |  id-3175  |    P48499   |    1208.62    |
| 545  |  id-1935  |    P48499   |    1212.13    |
| 546  |  id-5261  |    P48499   |    1212.35    |
| 547  |  id-2093  |    P48499   |    1220.83    |
| 548  |  id-1385  |    P48499   |    1223.75    |
| 549  |  id-2029  |    P48499   |    1227.50    |
| 550  |  id-4580  |    P48499   |    1231.21    |
| 551  |   id-961  |    P48499   |    1240.24    |
| 552  |  id-1940  |    P48499   |    1242.10    |
| 553  |  id-1560  |    P48499   |    1244.39    |
| 554  |  id-3622  |    P48499   |    1247.55    |
| 555  |   id-969  |    P48499   |    1256.15    |
| 556  |  id-2349  |    P48499   |    1260.37    |
| 557  |  id-2445  |    P48499   |    1274.04    |
| 558  |  id-1908  |    P48499   |    1276.06    |
