+------+------------------+-------------+---------------+
| Rank |    Drug Name     | Target Name | Binding Score |
| 144  | ZINC000027552910 |    O97193   |      2.16     |
| 145  | ZINC000003975804 |    O97193   |      2.19     |
| 146  | ZINC000000000867 |    O97193   |      2.21     |
| 147  | ZINC000136880056 |    O97193   |      2.21     |
| 148  | ZINC000002530703 |    O97193   |      2.22     |
| 149  | ZINC000002530707 |    O97193   |      2.23     |
| 150  | ZINC000003977757 |    O97193   |      2.23     |
| 151  | ZINC000004074875 |    O97193   |      2.23     |
| 152  | ZINC000004097427 |    O97193   |      2.23     |
| 153  | ZINC000003931713 |    O97193   |      2.24     |
| 154  | ZINC000000607939 |    O97193   |      2.25     |
| 155  | ZINC000100001918 |    O97193   |      2.25     |
| 156  | ZINC000033650458 |    O97193   |      2.26     |
| 157  | ZINC000299817032 |    O97193   |      2.26     |
| 158  | ZINC000001530694 |    O97193   |      2.28     |
| 159  | ZINC000100018854 |    O97193   |      2.29     |
| 160  | ZINC000100018852 |    O97193   |      2.29     |
| 161  | ZINC000000896557 |    O97193   |      2.29     |
| 162  | ZINC000000896560 |    O97193   |      2.29     |
| 163  | ZINC000000000347 |    O97193   |      2.29     |
| 164  | ZINC000053006885 |    O97193   |      2.31     |
| 165  | ZINC000008552018 |    O97193   |      2.32     |
| 166  | ZINC000149738712 |    O97193   |      2.34     |
| 167  | ZINC000103588732 |    O97193   |      2.35     |
| 168  | ZINC000102215424 |    O97193   |      2.35     |
| 169  | ZINC000004245650 |    O97193   |      2.38     |
| 170  | ZINC000005752185 |    O97193   |      2.40     |
| 171  | ZINC000001909562 |    O97193   |      2.40     |
| 172  | ZINC000003938686 |    O97193   |      2.40     |
| 173  | ZINC000000603777 |    O97193   |      2.41     |
| 174  | ZINC000000968338 |    O97193   |      2.42     |
| 175  | ZINC000000968340 |    O97193   |      2.42     |
| 176  | ZINC000013475083 |    O97193   |      2.45     |
| 177  | ZINC000004214603 |    O97193   |      2.47     |
| 178  | ZINC000144366783 |    O97193   |      2.50     |
| 179  | ZINC000003990364 |    O97193   |      2.51     |
| 180  | ZINC000003972069 |    O97193   |      2.51     |
| 181  | ZINC000005751767 |    O97193   |      2.53     |
| 182  | ZINC000256072841 |    O97193   |      2.55     |
| 183  | ZINC000256072846 |    O97193   |      2.55     |
| 184  | ZINC000256072844 |    O97193   |      2.55     |
| 185  | ZINC000034176696 |    O97193   |      2.55     |
| 186  | ZINC000003920028 |    O97193   |      2.55     |
| 187  | ZINC000072481720 |    O97193   |      2.55     |
| 188  | ZINC000003922770 |    O97193   |      2.56     |
| 189  | ZINC000003831996 |    O97193   |      2.59     |
| 190  | ZINC000000011481 |    O97193   |      2.59     |
| 191  | ZINC000028536264 |    O97193   |      2.63     |
| 192  | ZINC000001550766 |    O97193   |      2.63     |
| 193  | ZINC000038811386 |    O97193   |      2.64     |
| 194  | ZINC000038811387 |    O97193   |      2.64     |
| 195  | ZINC000034046732 |    O97193   |      2.66     |
| 196  | ZINC000003925649 |    O97193   |      2.68     |
| 197  | ZINC000008552017 |    O97193   |      2.70     |
| 198  | ZINC000012404516 |    O97193   |      2.74     |
| 199  | ZINC000033948956 |    O97193   |      2.76     |
| 200  | ZINC000005114733 |    O97193   |      2.77     |
| 201  | ZINC000936069425 |    O97193   |      2.77     |
| 202  | ZINC000005419315 |    O97193   |      2.78     |
| 203  | ZINC000005159450 |    O97193   |      2.78     |
| 204  | ZINC000100054890 |    O97193   |      2.87     |
| 205  | ZINC000100054893 |    O97193   |      2.87     |
| 206  | ZINC000095618855 |    O97193   |      2.87     |
| 207  | ZINC000013648755 |    O97193   |      2.88     |
| 208  | ZINC000100037885 |    O97193   |      2.88     |
| 209  | ZINC000100037890 |    O97193   |      2.88     |
| 210  | ZINC000095561192 |    O97193   |      2.91     |
| 211  | ZINC000028827350 |    O97193   |      2.91     |
| 212  | ZINC000030691750 |    O97193   |      2.91     |
| 213  | ZINC000000001395 |    O97193   |      2.92     |
| 214  | ZINC000001997240 |    O97193   |      2.92     |
| 215  | ZINC000077301904 |    O97193   |      2.95     |
| 216  | ZINC000043211394 |    O97193   |      2.95     |
| 217  | ZINC000043211396 |    O97193   |      2.95     |
| 218  | ZINC000000897240 |    O97193   |      3.03     |
| 219  | ZINC000000601229 |    O97193   |      3.03     |
| 220  | ZINC000118915227 |    O97193   |      3.03     |
| 221  | ZINC000118915228 |    O97193   |      3.03     |
| 222  | ZINC000118915229 |    O97193   |      3.03     |
| 223  | ZINC000118915230 |    O97193   |      3.03     |
| 224  | ZINC000261494697 |    O97193   |      3.03     |
| 225  | ZINC000261494696 |    O97193   |      3.03     |
| 226  | ZINC000095618870 |    O97193   |      3.03     |
| 227  | ZINC000044305871 |    O97193   |      3.04     |
| 228  | ZINC000000833553 |    O97193   |      3.04     |
| 229  | ZINC000003818355 |    O97193   |      3.05     |
| 230  | ZINC000003814360 |    O97193   |      3.07     |
| 231  | ZINC000003810905 |    O97193   |      3.09     |
| 232  | ZINC000084726167 |    O97193   |      3.18     |
| 233  | ZINC000013763987 |    O97193   |      3.18     |
| 234  | ZINC000003802462 |    O97193   |      3.19     |
| 235  | ZINC000006409735 |    O97193   |      3.19     |
| 236  | ZINC000072190160 |    O97193   |      3.20     |
| 237  | ZINC000072190159 |    O97193   |      3.20     |
| 238  | ZINC000072190161 |    O97193   |      3.20     |
| 239  | ZINC000072190158 |    O97193   |      3.20     |
| 240  | ZINC000000968310 |    O97193   |      3.24     |
| 241  | ZINC000000000509 |    O97193   |      3.24     |
| 242  | ZINC000014210457 |    O97193   |      3.32     |
| 243  | ZINC000014210455 |    O97193   |      3.32     |
| 244  | ZINC000003830820 |    O97193   |      3.33     |
| 245  | ZINC000019632718 |    O97193   |      3.35     |
| 246  | ZINC000019632713 |    O97193   |      3.35     |
| 247  | ZINC000001853550 |    O97193   |      3.36     |
| 248  | ZINC000035801098 |    O97193   |      3.38     |
| 249  | ZINC000000597260 |    O97193   |      3.39     |
| 250  | ZINC000022064534 |    O97193   |      3.39     |
| 251  | ZINC000065731488 |    O97193   |      3.40     |
| 252  | ZINC000261506651 |    O97193   |      3.41     |
| 253  | ZINC000261506650 |    O97193   |      3.41     |
| 254  | ZINC000021981258 |    O97193   |      3.55     |
| 255  | ZINC000021981256 |    O97193   |      3.55     |
| 256  | ZINC000138562667 |    O97193   |      3.55     |
| 257  | ZINC000000537805 |    O97193   |      3.59     |
| 258  | ZINC000025758512 |    O97193   |      3.59     |
| 259  | ZINC000026746094 |    O97193   |      3.59     |
| 260  | ZINC000003827162 |    O97193   |      3.59     |
| 261  | ZINC000084610155 |    O97193   |      3.59     |
| 262  | ZINC000000602917 |    O97193   |      3.60     |
| 263  | ZINC000006069063 |    O97193   |      3.61     |
| 264  | ZINC000000017088 |    O97193   |      3.62     |
| 265  | ZINC000003828536 |    O97193   |      3.63     |
| 266  | ZINC000685933068 |    O97193   |      3.64     |
| 267  | ZINC000026579851 |    O97193   |      3.64     |
| 268  | ZINC000001530579 |    O97193   |      3.64     |
| 269  | ZINC000001530580 |    O97193   |      3.64     |
| 270  | ZINC000003938976 |    O97193   |      3.76     |
| 271  | ZINC000021981254 |    O97193   |      3.80     |
| 272  | ZINC000021981252 |    O97193   |      3.80     |
| 273  | ZINC000100068360 |    O97193   |      3.83     |
| 274  | ZINC000100042076 |    O97193   |      3.83     |
| 275  | ZINC000100009278 |    O97193   |      3.83     |
| 276  | ZINC000100009280 |    O97193   |      3.83     |
| 277  | ZINC000100271918 |    O97193   |      3.83     |
| 278  | ZINC000100285161 |    O97193   |      3.83     |
| 279  | ZINC000003830842 |    O97193   |      3.84     |
| 280  | ZINC000000896543 |    O97193   |      3.84     |
| 281  | ZINC000936069565 |    O97193   |      3.85     |
| 282  | ZINC000164528615 |    O97193   |      3.85     |
| 283  | ZINC000095535868 |    O97193   |      3.86     |
| 284  | ZINC000006092086 |    O97193   |      3.90     |
| 285  | ZINC000006092087 |    O97193   |      3.90     |
| 286  | ZINC000003959242 |    O97193   |      3.90     |
| 287  | ZINC000101270900 |    O97193   |      3.92     |
| 288  | ZINC000022064224 |    O97193   |      3.93     |
| 289  | ZINC000248022807 |    O97193   |      3.93     |
| 290  | ZINC000248022822 |    O97193   |      3.93     |
| 291  | ZINC000248022819 |    O97193   |      3.93     |
| 292  | ZINC000248022825 |    O97193   |      3.93     |
| 293  | ZINC000022064220 |    O97193   |      3.93     |
| 294  | ZINC000014952198 |    O97193   |      3.94     |
| 295  | ZINC000000005156 |    O97193   |      3.96     |
| 296  | ZINC000039187987 |    O97193   |      3.98     |
| 297  | ZINC000038141706 |    O97193   |      4.07     |
| 298  | ZINC000038141705 |    O97193   |      4.07     |
| 299  | ZINC000030691727 |    O97193   |      4.10     |
| 300  | ZINC000030691722 |    O97193   |      4.10     |
| 301  | ZINC000003873638 |    O97193   |      4.11     |
| 302  | ZINC000068245464 |    O97193   |      4.13     |
| 303  | ZINC000002000902 |    O97193   |      4.14     |
| 304  | ZINC000012503242 |    O97193   |      4.15     |
| 305  | ZINC000001533058 |    O97193   |      4.16     |
| 306  | ZINC000025757754 |    O97193   |      4.16     |
| 307  | ZINC000000005994 |    O97193   |      4.19     |
| 308  | ZINC000150338699 |    O97193   |      4.21     |
| 309  | ZINC000137337444 |    O97193   |      4.33     |
| 310  | ZINC000003929508 |    O97193   |      4.35     |
| 311  | ZINC000002509755 |    O97193   |      4.36     |
| 312  | ZINC000002528486 |    O97193   |      4.36     |
| 313  | ZINC000000897236 |    O97193   |      4.37     |
| 314  | ZINC000000897234 |    O97193   |      4.37     |
| 315  | ZINC000100036756 |    O97193   |      4.37     |
| 316  | ZINC000100027531 |    O97193   |      4.37     |
| 317  | ZINC000100036760 |    O97193   |      4.37     |
| 318  | ZINC000100036751 |    O97193   |      4.37     |
| 319  | ZINC000100047524 |    O97193   |      4.37     |
| 320  | ZINC000072267010 |    O97193   |      4.39     |
| 321  | ZINC000145424989 |    O97193   |      4.40     |
| 322  | ZINC000072284064 |    O97193   |      4.40     |
| 323  | ZINC000072284069 |    O97193   |      4.40     |
| 324  | ZINC000072284071 |    O97193   |      4.40     |
| 325  | ZINC000072284066 |    O97193   |      4.40     |
| 326  | ZINC000003920027 |    O97193   |      4.44     |
| 327  | ZINC000030731089 |    O97193   |      4.46     |
| 328  | ZINC000044699444 |    O97193   |      4.46     |
| 329  | ZINC000000119434 |    O97193   |      4.47     |
| 330  | ZINC000100057533 |    O97193   |      4.47     |
| 331  | ZINC000003917898 |    O97193   |      4.48     |
| 332  | ZINC000004393014 |    O97193   |      4.51     |
| 333  | ZINC000003793091 |    O97193   |      4.51     |
| 334  | ZINC000100016084 |    O97193   |      4.54     |
| 335  | ZINC000012503068 |    O97193   |      4.54     |
| 336  | ZINC000100018594 |    O97193   |      4.54     |
| 337  | ZINC000100018598 |    O97193   |      4.54     |
| 338  | ZINC000100371992 |    O97193   |      4.54     |
| 339  | ZINC000100045486 |    O97193   |      4.55     |
| 340  | ZINC000100378061 |    O97193   |      4.58     |
| 341  | ZINC000019796033 |    O97193   |      4.62     |
| 342  | ZINC000019796035 |    O97193   |      4.62     |
| 343  | ZINC000095618655 |    O97193   |      4.67     |
| 344  | ZINC000095618656 |    O97193   |      4.67     |
| 345  | ZINC000004216870 |    O97193   |      4.67     |
| 346  | ZINC000001530598 |    O97193   |      4.68     |
| 347  | ZINC000008101127 |    O97193   |      4.68     |
| 348  | ZINC000003992480 |    O97193   |      4.68     |
| 349  | ZINC000000008767 |    O97193   |      4.72     |
| 350  | ZINC000000900630 |    O97193   |      4.75     |
| 351  | ZINC000000013748 |    O97193   |      4.75     |
| 352  | ZINC000030731379 |    O97193   |      4.76     |
| 353  | ZINC000049013803 |    O97193   |      4.76     |
| 354  | ZINC000013674440 |    O97193   |      4.76     |
| 355  | ZINC000000537802 |    O97193   |      4.77     |
| 356  | ZINC000004654793 |    O97193   |      4.77     |
| 357  | ZINC000003921872 |    O97193   |      4.77     |
| 358  | ZINC000003875387 |    O97193   |      4.89     |
| 359  | ZINC000095579919 |    O97193   |      4.91     |
| 360  | ZINC000002010543 |    O97193   |      4.92     |
| 361  | ZINC000003789397 |    O97193   |      4.92     |
| 362  | ZINC000013860954 |    O97193   |      4.92     |
| 363  | ZINC000005821264 |    O97193   |      4.92     |
| 364  | ZINC000084403367 |    O97193   |      4.92     |
| 365  | ZINC000100001908 |    O97193   |      4.92     |
| 366  | ZINC000137847451 |    O97193   |      4.96     |
| 367  | ZINC000299841485 |    O97193   |      4.97     |
| 368  | ZINC000299841487 |    O97193   |      4.97     |
| 369  | ZINC000299841484 |    O97193   |      4.97     |
| 370  | ZINC000299841486 |    O97193   |      4.97     |
| 371  | ZINC000000607750 |    O97193   |      4.97     |
| 372  | ZINC000002038967 |    O97193   |      4.97     |
| 373  | ZINC000000119403 |    O97193   |      4.98     |
| 374  | ZINC000000602487 |    O97193   |      4.98     |
| 375  | ZINC000034984673 |    O97193   |      4.99     |
| 376  | ZINC000004097440 |    O97193   |      5.00     |
| 377  | ZINC000012503162 |    O97193   |      5.00     |
| 378  | ZINC000003798399 |    O97193   |      5.01     |
| 379  | ZINC000005996942 |    O97193   |      5.01     |
| 380  | ZINC000003951217 |    O97193   |      5.08     |
| 381  | ZINC000100036900 |    O97193   |      5.10     |
| 382  | ZINC000100036904 |    O97193   |      5.10     |
| 383  | ZINC000100036907 |    O97193   |      5.10     |
| 384  | ZINC000100036910 |    O97193   |      5.10     |
| 385  | ZINC000013537284 |    O97193   |      5.11     |
| 386  | ZINC000072317703 |    O97193   |      5.12     |
| 387  | ZINC000006117751 |    O97193   |      5.13     |
| 388  | ZINC000006117750 |    O97193   |      5.13     |
| 389  | ZINC000118913630 |    O97193   |      5.17     |
| 390  | ZINC000008234190 |    O97193   |      5.17     |
| 391  | ZINC000242723018 |    O97193   |      5.17     |
| 392  | ZINC000242723020 |    O97193   |      5.17     |
| 393  | ZINC000064559600 |    O97193   |      5.18     |
| 394  | ZINC000035997754 |    O97193   |      5.18     |
| 395  | ZINC000012494489 |    O97193   |      5.18     |
| 396  | ZINC000004474460 |    O97193   |      5.18     |
| 397  | ZINC000004521924 |    O97193   |      5.18     |
| 398  | ZINC000003918453 |    O97193   |      5.18     |
| 399  | ZINC000004215770 |    O97193   |      5.19     |
| 400  | ZINC000013492899 |    O97193   |      5.19     |
| 401  | ZINC000001536106 |    O97193   |      5.21     |
| 402  | ZINC000004896000 |    O97193   |      5.21     |
| 403  | ZINC000000001547 |    O97193   |      5.21     |
| 404  | ZINC000058660990 |    O97193   |      5.24     |
| 405  | ZINC000685933076 |    O97193   |      5.24     |
| 406  | ZINC000026976815 |    O97193   |      5.25     |
| 407  | ZINC000089630354 |    O97193   |      5.27     |
| 408  | ZINC000095618739 |    O97193   |      5.28     |
| 409  | ZINC000095618740 |    O97193   |      5.28     |
| 410  | ZINC000001482077 |    O97193   |      5.31     |
| 411  | ZINC000004214265 |    O97193   |      5.32     |
| 412  | ZINC000003814319 |    O97193   |      5.33     |
| 413  | ZINC000014974925 |    O97193   |      5.33     |
| 414  | ZINC000003983936 |    O97193   |      5.33     |
| 415  | ZINC000005752191 |    O97193   |      5.33     |
| 416  | ZINC000257868411 |    O97193   |      5.37     |
| 417  | ZINC000257868423 |    O97193   |      5.37     |
| 418  | ZINC000198970879 |    O97193   |      5.40     |
| 419  | ZINC000001656905 |    O97193   |      5.41     |
| 420  | ZINC000001656906 |    O97193   |      5.41     |
| 421  | ZINC000100054840 |    O97193   |      5.41     |
| 422  | ZINC000003831012 |    O97193   |      5.41     |
| 423  | ZINC000008214420 |    O97193   |      5.43     |
| 424  | ZINC000095564694 |    O97193   |      5.45     |
| 425  | ZINC000118868440 |    O97193   |      5.56     |
| 426  | ZINC000021992076 |    O97193   |      5.57     |
| 427  | ZINC000014768568 |    O97193   |      5.58     |
| 428  | ZINC000027428713 |    O97193   |      5.58     |
| 429  | ZINC000022061277 |    O97193   |      5.60     |
| 430  | ZINC000019701765 |    O97193   |      5.60     |
| 431  | ZINC000001891034 |    O97193   |      5.62     |
| 432  | ZINC000251257402 |    O97193   |      5.63     |
| 433  | ZINC000000898188 |    O97193   |      5.63     |
| 434  | ZINC000014880007 |    O97193   |      5.63     |
| 435  | ZINC000008220548 |    O97193   |      5.63     |
| 436  | ZINC000261515676 |    O97193   |      5.63     |
| 437  | ZINC000253387331 |    O97193   |      5.63     |
| 438  | ZINC000106400715 |    O97193   |      5.63     |
| 439  | ZINC000004791507 |    O97193   |      5.66     |
| 440  | ZINC000012496833 |    O97193   |      5.66     |
| 441  | ZINC000012496837 |    O97193   |      5.66     |
| 442  | ZINC000014192433 |    O97193   |      5.66     |
| 443  | ZINC000071257465 |    O97193   |      5.71     |
| 444  | ZINC000013658656 |    O97193   |      5.72     |
| 445  | ZINC000030691420 |    O97193   |      5.74     |
| 446  | ZINC000043197072 |    O97193   |      5.76     |
| 447  | ZINC000035310025 |    O97193   |      5.79     |
| 448  | ZINC000212547609 |    O97193   |      5.80     |
| 449  | ZINC000022065943 |    O97193   |      5.82     |
| 450  | ZINC000022065946 |    O97193   |      5.82     |
| 451  | ZINC000117704832 |    O97193   |      5.86     |
| 452  | ZINC000022441997 |    O97193   |      5.89     |
| 453  | ZINC000100031333 |    O97193   |      5.90     |
| 454  | ZINC000022001248 |    O97193   |      5.90     |
| 455  | ZINC000004097438 |    O97193   |      5.92     |
| 456  | ZINC000004097439 |    O97193   |      5.92     |
| 457  | ZINC000001599730 |    O97193   |      5.93     |
| 458  | ZINC000001599729 |    O97193   |      5.93     |
| 459  | ZINC000000049583 |    O97193   |      5.93     |
| 460  | ZINC000034039290 |    O97193   |      5.93     |
| 461  | ZINC000036184574 |    O97193   |      5.93     |
| 462  | ZINC000000005298 |    O97193   |      5.94     |
| 463  | ZINC000000015515 |    O97193   |      5.94     |
| 464  | ZINC000004474571 |    O97193   |      5.96     |
| 465  | ZINC000004629876 |    O97193   |      5.96     |
| 466  | ZINC000008143796 |    O97193   |      5.98     |
| 467  | ZINC000001530906 |    O97193   |      5.99     |
| 468  | ZINC000001530907 |    O97193   |      5.99     |
| 469  | ZINC000001534779 |    O97193   |      6.02     |
| 470  | ZINC000029571072 |    O97193   |      6.02     |
| 471  | ZINC000049637509 |    O97193   |      6.02     |
| 472  | ZINC000001588900 |    O97193   |      6.02     |
| 473  | ZINC000022056306 |    O97193   |      6.02     |
| 474  | ZINC000026892643 |    O97193   |      6.04     |
| 475  | ZINC000003992105 |    O97193   |      6.04     |
| 476  | ZINC000137113383 |    O97193   |      6.04     |
| 477  | ZINC000000537755 |    O97193   |      6.06     |
| 478  | ZINC000003826691 |    O97193   |      6.06     |
| 479  | ZINC000018324776 |    O97193   |      6.07     |
| 480  | ZINC000003872906 |    O97193   |      6.08     |
| 481  | ZINC000085552312 |    O97193   |      6.09     |
| 482  | ZINC000003831582 |    O97193   |      6.09     |
| 483  | ZINC000003831581 |    O97193   |      6.09     |
| 484  | ZINC000003831584 |    O97193   |      6.09     |
| 485  | ZINC000100308851 |    O97193   |      6.09     |
| 486  | ZINC000100308855 |    O97193   |      6.09     |
| 487  | ZINC000100308860 |    O97193   |      6.09     |
| 488  | ZINC000003831583 |    O97193   |      6.09     |
| 489  | ZINC000003930092 |    O97193   |      6.09     |
| 490  | ZINC000003581056 |    O97193   |      6.10     |
| 491  | ZINC000084727380 |    O97193   |      6.10     |
| 492  | ZINC000100091597 |    O97193   |      6.12     |
| 493  | ZINC000001855421 |    O97193   |      6.14     |
| 494  | ZINC000000537940 |    O97193   |      6.17     |
| 495  | ZINC000034842823 |    O97193   |      6.18     |
| 496  | ZINC000103591255 |    O97193   |      6.22     |
