+------+------------------+-------------+---------------+
| Rank |    Drug Name     | Target Name | Binding Score |
|  58  | ZINC000100734163 |    O15826   |      1.48     |
|  59  | ZINC000003787060 |    O15826   |      1.50     |
|  60  | ZINC000003813082 |    O15826   |      1.50     |
|  61  | ZINC000000601314 |    O15826   |      1.50     |
|  62  | ZINC000100016058 |    O15826   |      1.53     |
|  63  | ZINC000000000449 |    O15826   |      1.53     |
|  64  | ZINC000003813083 |    O15826   |      1.53     |
|  65  | ZINC000169748244 |    O15826   |      1.55     |
|  66  | ZINC000118915344 |    O15826   |      1.56     |
|  67  | ZINC000004214473 |    O15826   |      1.56     |
|  68  | ZINC000256479159 |    O15826   |      1.56     |
|  69  | ZINC000256479166 |    O15826   |      1.56     |
|  70  | ZINC000256479162 |    O15826   |      1.56     |
|  71  | ZINC000027552910 |    O15826   |      1.56     |
|  72  | ZINC000000607939 |    O15826   |      1.60     |
|  73  | ZINC000100001918 |    O15826   |      1.60     |
|  74  | ZINC000000001676 |    O15826   |      1.64     |
|  75  | ZINC000299817032 |    O15826   |      1.66     |
|  76  | ZINC000004214603 |    O15826   |      1.70     |
|  77  | ZINC000003938686 |    O15826   |      1.71     |
|  78  | ZINC000033650458 |    O15826   |      1.73     |
|  79  | ZINC000001530694 |    O15826   |      1.73     |
|  80  | ZINC000004217580 |    O15826   |      1.75     |
|  81  | ZINC000019362693 |    O15826   |      1.76     |
|  82  | ZINC000003922770 |    O15826   |      1.78     |
|  83  | ZINC000004074875 |    O15826   |      1.80     |
|  84  | ZINC000004097427 |    O15826   |      1.80     |
|  85  | ZINC000002530703 |    O15826   |      1.81     |
|  86  | ZINC000100018854 |    O15826   |      1.81     |
|  87  | ZINC000100018852 |    O15826   |      1.81     |
|  88  | ZINC000000896557 |    O15826   |      1.81     |
|  89  | ZINC000000896560 |    O15826   |      1.81     |
|  90  | ZINC000000000347 |    O15826   |      1.81     |
|  91  | ZINC000256072841 |    O15826   |      1.81     |
|  92  | ZINC000256072846 |    O15826   |      1.81     |
|  93  | ZINC000256072844 |    O15826   |      1.81     |
|  94  | ZINC000034176696 |    O15826   |      1.81     |
|  95  | ZINC000003920028 |    O15826   |      1.81     |
|  96  | ZINC000072481720 |    O15826   |      1.81     |
|  97  | ZINC000037866091 |    O15826   |      1.82     |
|  98  | ZINC000000000106 |    O15826   |      1.85     |
|  99  | ZINC000000002276 |    O15826   |      1.85     |
| 100  | ZINC000008552018 |    O15826   |      1.86     |
| 101  | ZINC000004245650 |    O15826   |      1.91     |
| 102  | ZINC000005752185 |    O15826   |      1.94     |
| 103  | ZINC000013648755 |    O15826   |      1.96     |
| 104  | ZINC000100037885 |    O15826   |      1.96     |
| 105  | ZINC000100037890 |    O15826   |      1.96     |
| 106  | ZINC000000968338 |    O15826   |      1.97     |
| 107  | ZINC000000968340 |    O15826   |      1.97     |
| 108  | ZINC000100054890 |    O15826   |      1.97     |
| 109  | ZINC000100054893 |    O15826   |      1.97     |
| 110  | ZINC000095618855 |    O15826   |      1.97     |
| 111  | ZINC000001550766 |    O15826   |      2.05     |
| 112  | ZINC000000000867 |    O15826   |      2.06     |
| 113  | ZINC000028536264 |    O15826   |      2.11     |
| 114  | ZINC000012404516 |    O15826   |      2.13     |
| 115  | ZINC000008552017 |    O15826   |      2.16     |
| 116  | ZINC000936069425 |    O15826   |      2.17     |
| 117  | ZINC000077301904 |    O15826   |      2.32     |
| 118  | ZINC000014210457 |    O15826   |      2.34     |
| 119  | ZINC000014210455 |    O15826   |      2.34     |
| 120  | ZINC000003814360 |    O15826   |      2.42     |
| 121  | ZINC000000897240 |    O15826   |      2.43     |
| 122  | ZINC000000601229 |    O15826   |      2.43     |
| 123  | ZINC000118915227 |    O15826   |      2.43     |
| 124  | ZINC000118915228 |    O15826   |      2.43     |
| 125  | ZINC000118915229 |    O15826   |      2.43     |
| 126  | ZINC000118915230 |    O15826   |      2.43     |
| 127  | ZINC000261494697 |    O15826   |      2.43     |
| 128  | ZINC000261494696 |    O15826   |      2.43     |
| 129  | ZINC000095618870 |    O15826   |      2.43     |
| 130  | ZINC000000001395 |    O15826   |      2.43     |
| 131  | ZINC000001997240 |    O15826   |      2.43     |
| 132  | ZINC000005419315 |    O15826   |      2.55     |
| 133  | ZINC000005159450 |    O15826   |      2.55     |
| 134  | ZINC000013763987 |    O15826   |      2.56     |
| 135  | ZINC000000968310 |    O15826   |      2.56     |
| 136  | ZINC000000000509 |    O15826   |      2.56     |
| 137  | ZINC000003959242 |    O15826   |      2.63     |
| 138  | ZINC000001853550 |    O15826   |      2.63     |
| 139  | ZINC000003830820 |    O15826   |      2.63     |
| 140  | ZINC000003830842 |    O15826   |      2.64     |
| 141  | ZINC000000896543 |    O15826   |      2.64     |
| 142  | ZINC000000597260 |    O15826   |      2.66     |
| 143  | ZINC000022064534 |    O15826   |      2.66     |
| 144  | ZINC000006092086 |    O15826   |      2.67     |
| 145  | ZINC000006092087 |    O15826   |      2.67     |
| 146  | ZINC000035801098 |    O15826   |      2.69     |
| 147  | ZINC000019632718 |    O15826   |      2.71     |
| 148  | ZINC000019632713 |    O15826   |      2.71     |
| 149  | ZINC000021981258 |    O15826   |      2.81     |
| 150  | ZINC000021981256 |    O15826   |      2.81     |
| 151  | ZINC000006409735 |    O15826   |      2.88     |
| 152  | ZINC000003929508 |    O15826   |      2.97     |
| 153  | ZINC000021981254 |    O15826   |      3.01     |
| 154  | ZINC000021981252 |    O15826   |      3.01     |
| 155  | ZINC000936069565 |    O15826   |      3.01     |
| 156  | ZINC000164528615 |    O15826   |      3.01     |
| 157  | ZINC000000119434 |    O15826   |      3.01     |
| 158  | ZINC000100057533 |    O15826   |      3.01     |
| 159  | ZINC000001530579 |    O15826   |      3.10     |
| 160  | ZINC000001530580 |    O15826   |      3.10     |
| 161  | ZINC000038141706 |    O15826   |      3.10     |
| 162  | ZINC000038141705 |    O15826   |      3.10     |
| 163  | ZINC000000005298 |    O15826   |      3.13     |
| 164  | ZINC000000015515 |    O15826   |      3.13     |
| 165  | ZINC000150338699 |    O15826   |      3.15     |
| 166  | ZINC000003992480 |    O15826   |      3.17     |
| 167  | ZINC000000537805 |    O15826   |      3.21     |
| 168  | ZINC000100042076 |    O15826   |      3.27     |
| 169  | ZINC000100009278 |    O15826   |      3.27     |
| 170  | ZINC000100009280 |    O15826   |      3.27     |
| 171  | ZINC000022064224 |    O15826   |      3.30     |
| 172  | ZINC000248022807 |    O15826   |      3.30     |
| 173  | ZINC000248022822 |    O15826   |      3.30     |
| 174  | ZINC000248022819 |    O15826   |      3.30     |
| 175  | ZINC000248022825 |    O15826   |      3.30     |
| 176  | ZINC000022064220 |    O15826   |      3.30     |
| 177  | ZINC000025757754 |    O15826   |      3.30     |
| 178  | ZINC000000005994 |    O15826   |      3.30     |
| 179  | ZINC000030691727 |    O15826   |      3.39     |
| 180  | ZINC000030691722 |    O15826   |      3.39     |
| 181  | ZINC000030731089 |    O15826   |      3.40     |
| 182  | ZINC000044699444 |    O15826   |      3.40     |
| 183  | ZINC000003920027 |    O15826   |      3.44     |
| 184  | ZINC000049013803 |    O15826   |      3.55     |
| 185  | ZINC000013674440 |    O15826   |      3.55     |
| 186  | ZINC000095618739 |    O15826   |      3.60     |
| 187  | ZINC000095618740 |    O15826   |      3.60     |
| 188  | ZINC000100378061 |    O15826   |      3.61     |
| 189  | ZINC000000897236 |    O15826   |      3.62     |
| 190  | ZINC000000897234 |    O15826   |      3.62     |
| 191  | ZINC000004097440 |    O15826   |      3.66     |
| 192  | ZINC000012503162 |    O15826   |      3.66     |
| 193  | ZINC000002509755 |    O15826   |      3.66     |
| 194  | ZINC000002528486 |    O15826   |      3.66     |
| 195  | ZINC000001530598 |    O15826   |      3.67     |
| 196  | ZINC000100016084 |    O15826   |      3.68     |
| 197  | ZINC000012503068 |    O15826   |      3.68     |
| 198  | ZINC000100018594 |    O15826   |      3.68     |
| 199  | ZINC000100018598 |    O15826   |      3.68     |
| 200  | ZINC000100371992 |    O15826   |      3.68     |
| 201  | ZINC000002000902 |    O15826   |      3.72     |
| 202  | ZINC000004654793 |    O15826   |      3.76     |
| 203  | ZINC000003921872 |    O15826   |      3.76     |
| 204  | ZINC000095618655 |    O15826   |      3.76     |
| 205  | ZINC000095618656 |    O15826   |      3.76     |
| 206  | ZINC000012503242 |    O15826   |      3.77     |
| 207  | ZINC000008101127 |    O15826   |      3.82     |
| 208  | ZINC000084403367 |    O15826   |      3.83     |
| 209  | ZINC000100001908 |    O15826   |      3.83     |
| 210  | ZINC000000900630 |    O15826   |      3.84     |
| 211  | ZINC000000013748 |    O15826   |      3.84     |
| 212  | ZINC000100036756 |    O15826   |      3.97     |
| 213  | ZINC000100027531 |    O15826   |      3.97     |
| 214  | ZINC000100036760 |    O15826   |      3.97     |
| 215  | ZINC000100036751 |    O15826   |      3.97     |
| 216  | ZINC000100047524 |    O15826   |      3.97     |
| 217  | ZINC000003918453 |    O15826   |      4.00     |
| 218  | ZINC000003875387 |    O15826   |      4.01     |
| 219  | ZINC000019796033 |    O15826   |      4.04     |
| 220  | ZINC000019796035 |    O15826   |      4.04     |
| 221  | ZINC000006117751 |    O15826   |      4.05     |
| 222  | ZINC000006117750 |    O15826   |      4.05     |
| 223  | ZINC000003983936 |    O15826   |      4.06     |
| 224  | ZINC000005752191 |    O15826   |      4.06     |
| 225  | ZINC000019701765 |    O15826   |      4.12     |
| 226  | ZINC000003831012 |    O15826   |      4.13     |
| 227  | ZINC000118913630 |    O15826   |      4.14     |
| 228  | ZINC000008234190 |    O15826   |      4.14     |
| 229  | ZINC000198970879 |    O15826   |      4.17     |
| 230  | ZINC000030731379 |    O15826   |      4.17     |
| 231  | ZINC000004896000 |    O15826   |      4.17     |
| 232  | ZINC000000001547 |    O15826   |      4.17     |
| 233  | ZINC000251257402 |    O15826   |      4.28     |
| 234  | ZINC000000898188 |    O15826   |      4.28     |
| 235  | ZINC000014880007 |    O15826   |      4.28     |
| 236  | ZINC000008220548 |    O15826   |      4.28     |
| 237  | ZINC000261515676 |    O15826   |      4.28     |
| 238  | ZINC000253387331 |    O15826   |      4.28     |
| 239  | ZINC000106400715 |    O15826   |      4.28     |
| 240  | ZINC000001855421 |    O15826   |      4.35     |
| 241  | ZINC000000607750 |    O15826   |      4.36     |
| 242  | ZINC000002038967 |    O15826   |      4.36     |
| 243  | ZINC000030691420 |    O15826   |      4.37     |
| 244  | ZINC000000537802 |    O15826   |      4.37     |
| 245  | ZINC000012494489 |    O15826   |      4.42     |
| 246  | ZINC000004474460 |    O15826   |      4.42     |
| 247  | ZINC000004521924 |    O15826   |      4.42     |
| 248  | ZINC000100036900 |    O15826   |      4.52     |
| 249  | ZINC000100036904 |    O15826   |      4.52     |
| 250  | ZINC000100036907 |    O15826   |      4.52     |
| 251  | ZINC000100036910 |    O15826   |      4.52     |
| 252  | ZINC000000119403 |    O15826   |      4.55     |
| 253  | ZINC000004097438 |    O15826   |      4.56     |
| 254  | ZINC000004097439 |    O15826   |      4.56     |
| 255  | ZINC000026892643 |    O15826   |      4.57     |
| 256  | ZINC000008143796 |    O15826   |      4.58     |
| 257  | ZINC000001891034 |    O15826   |      4.59     |
| 258  | ZINC000013537284 |    O15826   |      4.61     |
| 259  | ZINC000001599730 |    O15826   |      4.62     |
| 260  | ZINC000001599729 |    O15826   |      4.62     |
| 261  | ZINC000000049583 |    O15826   |      4.62     |
| 262  | ZINC000001482077 |    O15826   |      4.67     |
| 263  | ZINC000029571072 |    O15826   |      4.68     |
| 264  | ZINC000049637509 |    O15826   |      4.68     |
| 265  | ZINC000003831582 |    O15826   |      4.68     |
| 266  | ZINC000003831581 |    O15826   |      4.68     |
| 267  | ZINC000003831584 |    O15826   |      4.68     |
| 268  | ZINC000100308851 |    O15826   |      4.68     |
| 269  | ZINC000100308855 |    O15826   |      4.68     |
| 270  | ZINC000100308860 |    O15826   |      4.68     |
| 271  | ZINC000003831583 |    O15826   |      4.68     |
| 272  | ZINC000095564694 |    O15826   |      4.73     |
| 273  | ZINC000001588900 |    O15826   |      4.73     |
| 274  | ZINC000022056306 |    O15826   |      4.73     |
| 275  | ZINC000021981454 |    O15826   |      4.73     |
| 276  | ZINC000001656905 |    O15826   |      4.76     |
| 277  | ZINC000001656906 |    O15826   |      4.76     |
| 278  | ZINC000100054840 |    O15826   |      4.76     |
| 279  | ZINC000242723018 |    O15826   |      4.76     |
| 280  | ZINC000242723020 |    O15826   |      4.76     |
| 281  | ZINC000022061277 |    O15826   |      4.79     |
| 282  | ZINC000003861133 |    O15826   |      4.86     |
| 283  | ZINC000003861134 |    O15826   |      4.86     |
| 284  | ZINC000018324776 |    O15826   |      4.87     |
| 285  | ZINC000084400879 |    O15826   |      4.89     |
| 286  | ZINC000019796087 |    O15826   |      4.89     |
| 287  | ZINC000014768568 |    O15826   |      4.91     |
| 288  | ZINC000027428713 |    O15826   |      4.91     |
| 289  | ZINC000085552312 |    O15826   |      5.00     |
| 290  | ZINC000012496833 |    O15826   |      5.01     |
| 291  | ZINC000012496837 |    O15826   |      5.01     |
| 292  | ZINC000002570830 |    O15826   |      5.01     |
| 293  | ZINC000000001402 |    O15826   |      5.03     |
| 294  | ZINC000035328014 |    O15826   |      5.04     |
| 295  | ZINC000003992105 |    O15826   |      5.08     |
| 296  | ZINC000004474571 |    O15826   |      5.10     |
| 297  | ZINC000004629876 |    O15826   |      5.10     |
| 298  | ZINC000000537940 |    O15826   |      5.11     |
| 299  | ZINC000004097384 |    O15826   |      5.13     |
| 300  | ZINC000003875362 |    O15826   |      5.13     |
| 301  | ZINC000000020251 |    O15826   |      5.20     |
| 302  | ZINC000261494681 |    O15826   |      5.25     |
| 303  | ZINC000100053593 |    O15826   |      5.25     |
| 304  | ZINC000261494682 |    O15826   |      5.25     |
| 305  | ZINC000261494680 |    O15826   |      5.25     |
| 306  | ZINC000095618575 |    O15826   |      5.25     |
| 307  | ZINC000095618574 |    O15826   |      5.25     |
| 308  | ZINC000100053597 |    O15826   |      5.25     |
| 309  | ZINC000261494679 |    O15826   |      5.25     |
| 310  | ZINC000001530906 |    O15826   |      5.25     |
| 311  | ZINC000001530907 |    O15826   |      5.25     |
| 312  | ZINC000000056721 |    O15826   |      5.26     |
| 313  | ZINC000100005148 |    O15826   |      5.31     |
| 314  | ZINC000100005150 |    O15826   |      5.31     |
| 315  | ZINC000043200832 |    O15826   |      5.34     |
| 316  | ZINC000096077628 |    O15826   |      5.34     |
| 317  | ZINC000253476025 |    O15826   |      5.37     |
| 318  | ZINC000253476027 |    O15826   |      5.37     |
| 319  | ZINC000100015775 |    O15826   |      5.37     |
| 320  | ZINC000100015780 |    O15826   |      5.37     |
| 321  | ZINC000253476026 |    O15826   |      5.37     |
| 322  | ZINC000253476028 |    O15826   |      5.37     |
| 323  | ZINC000001530667 |    O15826   |      5.37     |
| 324  | ZINC000001530666 |    O15826   |      5.37     |
| 325  | ZINC000000537755 |    O15826   |      5.40     |
| 326  | ZINC000000538285 |    O15826   |      5.41     |
| 327  | ZINC000003814379 |    O15826   |      5.45     |
| 328  | ZINC000012503291 |    O15826   |      5.48     |
| 329  | ZINC000100008319 |    O15826   |      5.48     |
| 330  | ZINC000100158533 |    O15826   |      5.48     |
| 331  | ZINC000100489810 |    O15826   |      5.48     |
| 332  | ZINC000101144764 |    O15826   |      5.48     |
| 333  | ZINC000003581056 |    O15826   |      5.50     |
| 334  | ZINC000038929225 |    O15826   |      5.52     |
| 335  | ZINC000038929224 |    O15826   |      5.52     |
| 336  | ZINC000004212809 |    O15826   |      5.54     |
| 337  | ZINC000019632663 |    O15826   |      5.54     |
| 338  | ZINC000019632657 |    O15826   |      5.54     |
| 339  | ZINC000003779720 |    O15826   |      5.58     |
| 340  | ZINC000003782818 |    O15826   |      5.62     |
| 341  | ZINC000003873157 |    O15826   |      5.70     |
| 342  | ZINC000003873156 |    O15826   |      5.70     |
| 343  | ZINC000012484965 |    O15826   |      5.76     |
| 344  | ZINC000000000023 |    O15826   |      5.76     |
| 345  | ZINC000000086599 |    O15826   |      5.76     |
| 346  | ZINC000118912393 |    O15826   |      5.83     |
| 347  | ZINC000100051339 |    O15826   |      5.83     |
| 348  | ZINC000100051344 |    O15826   |      5.83     |
| 349  | ZINC000090693835 |    O15826   |      5.83     |
| 350  | ZINC000253476804 |    O15826   |      5.83     |
| 351  | ZINC000253476805 |    O15826   |      5.83     |
| 352  | ZINC000253476806 |    O15826   |      5.83     |
| 353  | ZINC000006067554 |    O15826   |      5.88     |
| 354  | ZINC000005978046 |    O15826   |      5.91     |
| 355  | ZINC000100017736 |    O15826   |      5.93     |
| 356  | ZINC000003995861 |    O15826   |      5.93     |
| 357  | ZINC000031771386 |    O15826   |      5.93     |
| 358  | ZINC000100017742 |    O15826   |      5.93     |
| 359  | ZINC000003833846 |    O15826   |      5.96     |
| 360  | ZINC000033955641 |    O15826   |      5.99     |
| 361  | ZINC000031291853 |    O15826   |      5.99     |
| 362  | ZINC000008637880 |    O15826   |      5.99     |
| 363  | ZINC000012484934 |    O15826   |      5.99     |
| 364  | ZINC000038657182 |    O15826   |      5.99     |
| 365  | ZINC000003831417 |    O15826   |      5.99     |
| 366  | ZINC000006845076 |    O15826   |      6.00     |
| 367  | ZINC000053683694 |    O15826   |      6.00     |
| 368  | ZINC000053683690 |    O15826   |      6.00     |
| 369  | ZINC000103660515 |    O15826   |      6.05     |
| 370  | ZINC000100013500 |    O15826   |      6.05     |
| 371  | ZINC000003931840 |    O15826   |      6.05     |
| 372  | ZINC000004212938 |    O15826   |      6.06     |
| 373  | ZINC000100037135 |    O15826   |      6.06     |
| 374  | ZINC000100037132 |    O15826   |      6.06     |
| 375  | ZINC000064622553 |    O15826   |      6.06     |
| 376  | ZINC000064622550 |    O15826   |      6.06     |
| 377  | ZINC000072481725 |    O15826   |      6.06     |
| 378  | ZINC000201075230 |    O15826   |      6.06     |
| 379  | ZINC000201075193 |    O15826   |      6.06     |
| 380  | ZINC000081139092 |    O15826   |      6.06     |
| 381  | ZINC000003935130 |    O15826   |      6.08     |
| 382  | ZINC000254134439 |    O15826   |      6.08     |
| 383  | ZINC000306122005 |    O15826   |      6.08     |
| 384  | ZINC000252286706 |    O15826   |      6.11     |
| 385  | ZINC000261527149 |    O15826   |      6.11     |
| 386  | ZINC000253630390 |    O15826   |      6.11     |
| 387  | ZINC000253388066 |    O15826   |      6.11     |
| 388  | ZINC000253388068 |    O15826   |      6.11     |
| 389  | ZINC000253388067 |    O15826   |      6.11     |
| 390  | ZINC000095618779 |    O15826   |      6.21     |
| 391  | ZINC000017653971 |    O15826   |      6.24     |
| 392  | ZINC000101160855 |    O15826   |      6.31     |
| 393  | ZINC000100003902 |    O15826   |      6.31     |
| 394  | ZINC000003817234 |    O15826   |      6.31     |
| 395  | ZINC000004641374 |    O15826   |      6.33     |
| 396  | ZINC000008618002 |    O15826   |      6.33     |
| 397  | ZINC000102249909 |    O15826   |      6.33     |
| 398  | ZINC000003917400 |    O15826   |      6.33     |
| 399  | ZINC000095915244 |    O15826   |      6.33     |
| 400  | ZINC000148723177 |    O15826   |      6.36     |
| 401  | ZINC000030726187 |    O15826   |      6.37     |
| 402  | ZINC000001849477 |    O15826   |      6.38     |
| 403  | ZINC000003977767 |    O15826   |      6.41     |
| 404  | ZINC000100054077 |    O15826   |      6.47     |
| 405  | ZINC000100054081 |    O15826   |      6.47     |
| 406  | ZINC000100054079 |    O15826   |      6.47     |
| 407  | ZINC000100054084 |    O15826   |      6.47     |
| 408  | ZINC000261494588 |    O15826   |      6.47     |
| 409  | ZINC000261494587 |    O15826   |      6.47     |
| 410  | ZINC000061947269 |    O15826   |      6.47     |
| 411  | ZINC000098188622 |    O15826   |      6.47     |
| 412  | ZINC000000003642 |    O15826   |      6.48     |
| 413  | ZINC000000057313 |    O15826   |      6.48     |
| 414  | ZINC000004099013 |    O15826   |      6.48     |
| 415  | ZINC000100743496 |    O15826   |      6.54     |
| 416  | ZINC000100229736 |    O15826   |      6.54     |
| 417  | ZINC000100037020 |    O15826   |      6.54     |
| 418  | ZINC000005850903 |    O15826   |      6.55     |
| 419  | ZINC000031996245 |    O15826   |      6.55     |
| 420  | ZINC000029407434 |    O15826   |      6.55     |
| 421  | ZINC000029407431 |    O15826   |      6.55     |
| 422  | ZINC000004212939 |    O15826   |      6.60     |
| 423  | ZINC000009574770 |    O15826   |      6.61     |
| 424  | ZINC000095617679 |    O15826   |      6.61     |
| 425  | ZINC000299818013 |    O15826   |      6.61     |
| 426  | ZINC000004096986 |    O15826   |      6.64     |
| 427  | ZINC000001542933 |    O15826   |      6.65     |
| 428  | ZINC000038611810 |    O15826   |      6.67     |
| 429  | ZINC000000057435 |    O15826   |      6.67     |
| 430  | ZINC000013509425 |    O15826   |      6.78     |
| 431  | ZINC000212549525 |    O15826   |      6.83     |
| 432  | ZINC000212549609 |    O15826   |      6.83     |
| 433  | ZINC000005065160 |    O15826   |      6.83     |
| 434  | ZINC000005065159 |    O15826   |      6.83     |
| 435  | ZINC000100037710 |    O15826   |      6.83     |
| 436  | ZINC000100037714 |    O15826   |      6.83     |
| 437  | ZINC000001530618 |    O15826   |      6.85     |
| 438  | ZINC000001530617 |    O15826   |      6.85     |
| 439  | ZINC000005497532 |    O15826   |      6.86     |
| 440  | ZINC000000537804 |    O15826   |      6.89     |
| 441  | ZINC000068204830 |    O15826   |      6.93     |
| 442  | ZINC000008143788 |    O15826   |      6.93     |
| 443  | ZINC000100014791 |    O15826   |      6.93     |
| 444  | ZINC000043100709 |    O15826   |      6.99     |
| 445  | ZINC000067665085 |    O15826   |      7.04     |
| 446  | ZINC000004212945 |    O15826   |      7.06     |
| 447  | ZINC000005934430 |    O15826   |      7.06     |
| 448  | ZINC000005934432 |    O15826   |      7.06     |
| 449  | ZINC000005934232 |    O15826   |      7.06     |
| 450  | ZINC000002572599 |    O15826   |      7.06     |
| 451  | ZINC000261494711 |    O15826   |      7.16     |
| 452  | ZINC000085589133 |    O15826   |      7.16     |
| 453  | ZINC000085589139 |    O15826   |      7.16     |
| 454  | ZINC000085589135 |    O15826   |      7.16     |
| 455  | ZINC000085589142 |    O15826   |      7.16     |
| 456  | ZINC000261494710 |    O15826   |      7.16     |
| 457  | ZINC000003881635 |    O15826   |      7.24     |
| 458  | ZINC000000000440 |    O15826   |      7.25     |
| 459  | ZINC000000896621 |    O15826   |      7.25     |
| 460  | ZINC000100051302 |    O15826   |      7.26     |
| 461  | ZINC000100051308 |    O15826   |      7.26     |
| 462  | ZINC000030731384 |    O15826   |      7.26     |
| 463  | ZINC000030731390 |    O15826   |      7.26     |
| 464  | ZINC000000902197 |    O15826   |      7.36     |
| 465  | ZINC000001530689 |    O15826   |      7.36     |
| 466  | ZINC000095618748 |    O15826   |      7.45     |
| 467  | ZINC000095618749 |    O15826   |      7.45     |
| 468  | ZINC000072266812 |    O15826   |      7.50     |
| 469  | ZINC000004212177 |    O15826   |      7.50     |
| 470  | ZINC000100037855 |    O15826   |      7.53     |
| 471  | ZINC000000537795 |    O15826   |      7.62     |
| 472  | ZINC000019796158 |    O15826   |      7.64     |
| 473  | ZINC000009212654 |    O15826   |      7.71     |
| 474  | ZINC000033943508 |    O15826   |      7.71     |
| 475  | ZINC000012484958 |    O15826   |      7.71     |
| 476  | ZINC000009302201 |    O15826   |      7.71     |
| 477  | ZINC000003792789 |    O15826   |      7.71     |
| 478  | ZINC000012661824 |    O15826   |      7.71     |
| 479  | ZINC000005456939 |    O15826   |      7.71     |
| 480  | ZINC000012358651 |    O15826   |      7.71     |
| 481  | ZINC000036766734 |    O15826   |      7.71     |
| 482  | ZINC000096014710 |    O15826   |      7.71     |
| 483  | ZINC000033995986 |    O15826   |      7.71     |
| 484  | ZINC000095618351 |    O15826   |      7.72     |
| 485  | ZINC000000598829 |    O15826   |      7.81     |
| 486  | ZINC000003812989 |    O15826   |      7.83     |
| 487  | ZINC000008220175 |    O15826   |      7.86     |
| 488  | ZINC000003786299 |    O15826   |      7.88     |
| 489  | ZINC000068249103 |    O15826   |      7.90     |
| 490  | ZINC000005138343 |    O15826   |      8.03     |
| 491  | ZINC000005138341 |    O15826   |      8.03     |
| 492  | ZINC000003874857 |    O15826   |      8.24     |
| 493  | ZINC000253498282 |    O15826   |      8.25     |
| 494  | ZINC000253530025 |    O15826   |      8.25     |
| 495  | ZINC000022065398 |    O15826   |      8.25     |
| 496  | ZINC000000968375 |    O15826   |      8.25     |
