+------+------------------+-------------+---------------+
| Rank |    Drug Name     | Target Name | Binding Score |
|  62  | ZINC000003922770 |    Q4QHJ8   |      5.67     |
|  63  | ZINC000004214603 |    Q4QHJ8   |      5.71     |
|  64  | ZINC000256072841 |    Q4QHJ8   |      5.83     |
|  65  | ZINC000256072846 |    Q4QHJ8   |      5.83     |
|  66  | ZINC000256072844 |    Q4QHJ8   |      5.83     |
|  67  | ZINC000034176696 |    Q4QHJ8   |      5.83     |
|  68  | ZINC000003920028 |    Q4QHJ8   |      5.83     |
|  69  | ZINC000072481720 |    Q4QHJ8   |      5.83     |
|  70  | ZINC000003830916 |    Q4QHJ8   |      6.28     |
|  71  | ZINC000000002176 |    Q4QHJ8   |      6.33     |
|  72  | ZINC000000403609 |    Q4QHJ8   |      6.33     |
|  73  | ZINC000100054890 |    Q4QHJ8   |      6.68     |
|  74  | ZINC000100054893 |    Q4QHJ8   |      6.68     |
|  75  | ZINC000095618855 |    Q4QHJ8   |      6.68     |
|  76  | ZINC000008552018 |    Q4QHJ8   |      6.87     |
|  77  | ZINC000013648755 |    Q4QHJ8   |      6.88     |
|  78  | ZINC000100037885 |    Q4QHJ8   |      6.88     |
|  79  | ZINC000100037890 |    Q4QHJ8   |      6.88     |
|  80  | ZINC000004245650 |    Q4QHJ8   |      6.91     |
|  81  | ZINC000004074875 |    Q4QHJ8   |      7.30     |
|  82  | ZINC000004097427 |    Q4QHJ8   |      7.30     |
|  83  | ZINC000936069425 |    Q4QHJ8   |      7.63     |
|  84  | ZINC000014210457 |    Q4QHJ8   |      7.75     |
|  85  | ZINC000014210455 |    Q4QHJ8   |      7.75     |
|  86  | ZINC000008552017 |    Q4QHJ8   |      7.86     |
|  87  | ZINC000028536264 |    Q4QHJ8   |      7.92     |
|  88  | ZINC000100018854 |    Q4QHJ8   |      8.07     |
|  89  | ZINC000100018852 |    Q4QHJ8   |      8.07     |
|  90  | ZINC000000896557 |    Q4QHJ8   |      8.07     |
|  91  | ZINC000000896560 |    Q4QHJ8   |      8.07     |
|  92  | ZINC000000000347 |    Q4QHJ8   |      8.07     |
|  93  | ZINC000005752185 |    Q4QHJ8   |      8.75     |
|  94  | ZINC000077301904 |    Q4QHJ8   |      9.01     |
|  95  | ZINC000003830994 |    Q4QHJ8   |      9.27     |
|  96  | ZINC000003830993 |    Q4QHJ8   |      9.27     |
|  97  | ZINC000000001898 |    Q4QHJ8   |      9.39     |
|  98  | ZINC000003830842 |    Q4QHJ8   |      9.76     |
|  99  | ZINC000000896543 |    Q4QHJ8   |      9.76     |
| 100  | ZINC000000897240 |    Q4QHJ8   |     10.50     |
| 101  | ZINC000000601229 |    Q4QHJ8   |     10.50     |
| 102  | ZINC000003959242 |    Q4QHJ8   |     10.64     |
| 103  | ZINC000000597260 |    Q4QHJ8   |     10.96     |
| 104  | ZINC000022064534 |    Q4QHJ8   |     10.96     |
| 105  | ZINC000000119434 |    Q4QHJ8   |     11.18     |
| 106  | ZINC000100057533 |    Q4QHJ8   |     11.18     |
| 107  | ZINC000006092086 |    Q4QHJ8   |     11.27     |
| 108  | ZINC000006092087 |    Q4QHJ8   |     11.27     |
| 109  | ZINC000000968310 |    Q4QHJ8   |     12.60     |
| 110  | ZINC000000000509 |    Q4QHJ8   |     12.60     |
| 111  | ZINC000019632718 |    Q4QHJ8   |     12.83     |
| 112  | ZINC000019632713 |    Q4QHJ8   |     12.83     |
| 113  | ZINC000072316335 |    Q4QHJ8   |     12.92     |
| 114  | ZINC000150338699 |    Q4QHJ8   |     13.28     |
| 115  | ZINC000003929508 |    Q4QHJ8   |     13.28     |
| 116  | ZINC000033650458 |    Q4QHJ8   |     13.33     |
| 117  | ZINC000003920027 |    Q4QHJ8   |     13.45     |
| 118  | ZINC000936069565 |    Q4QHJ8   |     13.46     |
| 119  | ZINC000164528615 |    Q4QHJ8   |     13.46     |
| 120  | ZINC000003814360 |    Q4QHJ8   |     13.48     |
| 121  | ZINC000035801098 |    Q4QHJ8   |     13.52     |
| 122  | ZINC000038141706 |    Q4QHJ8   |     13.70     |
| 123  | ZINC000038141705 |    Q4QHJ8   |     13.70     |
| 124  | ZINC000000001395 |    Q4QHJ8   |     13.80     |
| 125  | ZINC000001997240 |    Q4QHJ8   |     13.80     |
| 126  | ZINC000000968338 |    Q4QHJ8   |     14.07     |
| 127  | ZINC000000968340 |    Q4QHJ8   |     14.07     |
| 128  | ZINC000021981258 |    Q4QHJ8   |     14.10     |
| 129  | ZINC000021981256 |    Q4QHJ8   |     14.10     |
| 130  | ZINC000001853550 |    Q4QHJ8   |     14.45     |
| 131  | ZINC000003992480 |    Q4QHJ8   |     14.54     |
| 132  | ZINC000002530703 |    Q4QHJ8   |     14.60     |
| 133  | ZINC000003830820 |    Q4QHJ8   |     14.81     |
| 134  | ZINC000100378061 |    Q4QHJ8   |     14.82     |
| 135  | ZINC000095618739 |    Q4QHJ8   |     15.18     |
| 136  | ZINC000095618740 |    Q4QHJ8   |     15.18     |
| 137  | ZINC000021981254 |    Q4QHJ8   |     15.23     |
| 138  | ZINC000021981252 |    Q4QHJ8   |     15.23     |
| 139  | ZINC000025757754 |    Q4QHJ8   |     15.38     |
| 140  | ZINC000004097440 |    Q4QHJ8   |     15.61     |
| 141  | ZINC000012503162 |    Q4QHJ8   |     15.61     |
| 142  | ZINC000095618655 |    Q4QHJ8   |     15.80     |
| 143  | ZINC000095618656 |    Q4QHJ8   |     15.80     |
| 144  | ZINC000100016084 |    Q4QHJ8   |     16.00     |
| 145  | ZINC000012503068 |    Q4QHJ8   |     16.00     |
| 146  | ZINC000100018594 |    Q4QHJ8   |     16.00     |
| 147  | ZINC000100018598 |    Q4QHJ8   |     16.00     |
| 148  | ZINC000100371992 |    Q4QHJ8   |     16.00     |
| 149  | ZINC000000005994 |    Q4QHJ8   |     16.36     |
| 150  | ZINC000019362693 |    Q4QHJ8   |     16.83     |
| 151  | ZINC000022064224 |    Q4QHJ8   |     16.88     |
| 152  | ZINC000248022807 |    Q4QHJ8   |     16.88     |
| 153  | ZINC000248022822 |    Q4QHJ8   |     16.88     |
| 154  | ZINC000248022819 |    Q4QHJ8   |     16.88     |
| 155  | ZINC000248022825 |    Q4QHJ8   |     16.88     |
| 156  | ZINC000022064220 |    Q4QHJ8   |     16.88     |
| 157  | ZINC000012404516 |    Q4QHJ8   |     17.34     |
| 158  | ZINC000003983936 |    Q4QHJ8   |     17.49     |
| 159  | ZINC000005752191 |    Q4QHJ8   |     17.49     |
| 160  | ZINC000084403367 |    Q4QHJ8   |     17.60     |
| 161  | ZINC000100001908 |    Q4QHJ8   |     17.60     |
| 162  | ZINC000030691727 |    Q4QHJ8   |     17.81     |
| 163  | ZINC000030691722 |    Q4QHJ8   |     17.81     |
| 164  | ZINC000013763987 |    Q4QHJ8   |     17.91     |
| 165  | ZINC000198970879 |    Q4QHJ8   |     18.09     |
| 166  | ZINC000251257402 |    Q4QHJ8   |     18.54     |
| 167  | ZINC000000898188 |    Q4QHJ8   |     18.54     |
| 168  | ZINC000014880007 |    Q4QHJ8   |     18.54     |
| 169  | ZINC000008220548 |    Q4QHJ8   |     18.54     |
| 170  | ZINC000261515676 |    Q4QHJ8   |     18.54     |
| 171  | ZINC000253387331 |    Q4QHJ8   |     18.54     |
| 172  | ZINC000106400715 |    Q4QHJ8   |     18.54     |
| 173  | ZINC000118913630 |    Q4QHJ8   |     18.66     |
| 174  | ZINC000008234190 |    Q4QHJ8   |     18.66     |
| 175  | ZINC000003918453 |    Q4QHJ8   |     18.72     |
| 176  | ZINC000030691420 |    Q4QHJ8   |     18.76     |
| 177  | ZINC000026892643 |    Q4QHJ8   |     19.78     |
| 178  | ZINC000118915227 |    Q4QHJ8   |     19.84     |
| 179  | ZINC000118915228 |    Q4QHJ8   |     19.84     |
| 180  | ZINC000118915229 |    Q4QHJ8   |     19.84     |
| 181  | ZINC000118915230 |    Q4QHJ8   |     19.84     |
| 182  | ZINC000261494697 |    Q4QHJ8   |     19.84     |
| 183  | ZINC000261494696 |    Q4QHJ8   |     19.84     |
| 184  | ZINC000095618870 |    Q4QHJ8   |     19.84     |
| 185  | ZINC000049013803 |    Q4QHJ8   |     19.93     |
| 186  | ZINC000013674440 |    Q4QHJ8   |     19.93     |
| 187  | ZINC000006117751 |    Q4QHJ8   |     20.01     |
| 188  | ZINC000006117750 |    Q4QHJ8   |     20.01     |
| 189  | ZINC000008101127 |    Q4QHJ8   |     20.17     |
| 190  | ZINC000001530694 |    Q4QHJ8   |     20.24     |
| 191  | ZINC000030731089 |    Q4QHJ8   |     20.46     |
| 192  | ZINC000044699444 |    Q4QHJ8   |     20.46     |
| 193  | ZINC000000897236 |    Q4QHJ8   |     20.50     |
| 194  | ZINC000000897234 |    Q4QHJ8   |     20.50     |
| 195  | ZINC000019701765 |    Q4QHJ8   |     20.59     |
| 196  | ZINC000004654793 |    Q4QHJ8   |     21.04     |
| 197  | ZINC000003921872 |    Q4QHJ8   |     21.04     |
| 198  | ZINC000003875387 |    Q4QHJ8   |     21.18     |
| 199  | ZINC000021981454 |    Q4QHJ8   |     21.38     |
| 200  | ZINC000018324776 |    Q4QHJ8   |     21.59     |
| 201  | ZINC000004097438 |    Q4QHJ8   |     21.61     |
| 202  | ZINC000004097439 |    Q4QHJ8   |     21.61     |
| 203  | ZINC000008143796 |    Q4QHJ8   |     21.64     |
| 204  | ZINC000100042076 |    Q4QHJ8   |     21.76     |
| 205  | ZINC000100009278 |    Q4QHJ8   |     21.76     |
| 206  | ZINC000100009280 |    Q4QHJ8   |     21.76     |
| 207  | ZINC000001599730 |    Q4QHJ8   |     21.92     |
| 208  | ZINC000001599729 |    Q4QHJ8   |     21.92     |
| 209  | ZINC000000049583 |    Q4QHJ8   |     21.92     |
| 210  | ZINC000000000106 |    Q4QHJ8   |     22.09     |
| 211  | ZINC000000002276 |    Q4QHJ8   |     22.09     |
| 212  | ZINC000003831582 |    Q4QHJ8   |     22.18     |
| 213  | ZINC000003831581 |    Q4QHJ8   |     22.18     |
| 214  | ZINC000003831584 |    Q4QHJ8   |     22.18     |
| 215  | ZINC000100308851 |    Q4QHJ8   |     22.18     |
| 216  | ZINC000100308855 |    Q4QHJ8   |     22.18     |
| 217  | ZINC000100308860 |    Q4QHJ8   |     22.18     |
| 218  | ZINC000003831583 |    Q4QHJ8   |     22.18     |
| 219  | ZINC000003831012 |    Q4QHJ8   |     22.43     |
| 220  | ZINC000029571072 |    Q4QHJ8   |     22.46     |
| 221  | ZINC000049637509 |    Q4QHJ8   |     22.46     |
| 222  | ZINC000001855421 |    Q4QHJ8   |     22.69     |
| 223  | ZINC000003861133 |    Q4QHJ8   |     23.20     |
| 224  | ZINC000003861134 |    Q4QHJ8   |     23.20     |
| 225  | ZINC000001891034 |    Q4QHJ8   |     23.27     |
| 226  | ZINC000000900630 |    Q4QHJ8   |     23.48     |
| 227  | ZINC000000013748 |    Q4QHJ8   |     23.48     |
| 228  | ZINC000100036900 |    Q4QHJ8   |     23.50     |
| 229  | ZINC000100036904 |    Q4QHJ8   |     23.50     |
| 230  | ZINC000100036907 |    Q4QHJ8   |     23.50     |
| 231  | ZINC000100036910 |    Q4QHJ8   |     23.50     |
| 232  | ZINC000001482077 |    Q4QHJ8   |     23.64     |
| 233  | ZINC000000607750 |    Q4QHJ8   |     23.81     |
| 234  | ZINC000002038967 |    Q4QHJ8   |     23.81     |
| 235  | ZINC000004212809 |    Q4QHJ8   |     23.86     |
| 236  | ZINC000084400879 |    Q4QHJ8   |     24.02     |
| 237  | ZINC000019796087 |    Q4QHJ8   |     24.02     |
| 238  | ZINC000004097384 |    Q4QHJ8   |     24.28     |
| 239  | ZINC000003875362 |    Q4QHJ8   |     24.28     |
| 240  | ZINC000003992105 |    Q4QHJ8   |     24.70     |
| 241  | ZINC000002570830 |    Q4QHJ8   |     24.95     |
| 242  | ZINC000003779720 |    Q4QHJ8   |     25.06     |
| 243  | ZINC000012494489 |    Q4QHJ8   |     25.11     |
| 244  | ZINC000004474460 |    Q4QHJ8   |     25.11     |
| 245  | ZINC000004521924 |    Q4QHJ8   |     25.11     |
| 246  | ZINC000085552312 |    Q4QHJ8   |     25.13     |
| 247  | ZINC000014768568 |    Q4QHJ8   |     25.22     |
| 248  | ZINC000027428713 |    Q4QHJ8   |     25.22     |
| 249  | ZINC000100005148 |    Q4QHJ8   |     25.63     |
| 250  | ZINC000100005150 |    Q4QHJ8   |     25.63     |
| 251  | ZINC000001550766 |    Q4QHJ8   |     25.86     |
| 252  | ZINC000000538285 |    Q4QHJ8   |     26.10     |
| 253  | ZINC000261494681 |    Q4QHJ8   |     26.17     |
| 254  | ZINC000100053593 |    Q4QHJ8   |     26.17     |
| 255  | ZINC000261494682 |    Q4QHJ8   |     26.17     |
| 256  | ZINC000261494680 |    Q4QHJ8   |     26.17     |
| 257  | ZINC000095618575 |    Q4QHJ8   |     26.17     |
| 258  | ZINC000095618574 |    Q4QHJ8   |     26.17     |
| 259  | ZINC000100053597 |    Q4QHJ8   |     26.17     |
| 260  | ZINC000261494679 |    Q4QHJ8   |     26.17     |
| 261  | ZINC000004212938 |    Q4QHJ8   |     26.50     |
| 262  | ZINC000096077628 |    Q4QHJ8   |     26.52     |
| 263  | ZINC000000001402 |    Q4QHJ8   |     26.80     |
| 264  | ZINC000043200832 |    Q4QHJ8   |     26.94     |
| 265  | ZINC000019632663 |    Q4QHJ8   |     27.25     |
| 266  | ZINC000019632657 |    Q4QHJ8   |     27.25     |
| 267  | ZINC000002000902 |    Q4QHJ8   |     27.41     |
| 268  | ZINC000030731379 |    Q4QHJ8   |     27.60     |
| 269  | ZINC000000537940 |    Q4QHJ8   |     27.67     |
| 270  | ZINC000001530906 |    Q4QHJ8   |     27.79     |
| 271  | ZINC000001530907 |    Q4QHJ8   |     27.79     |
| 272  | ZINC000001588900 |    Q4QHJ8   |     28.03     |
| 273  | ZINC000022056306 |    Q4QHJ8   |     28.03     |
| 274  | ZINC000118915336 |    Q4QHJ8   |     28.67     |
| 275  | ZINC000118915337 |    Q4QHJ8   |     28.67     |
| 276  | ZINC000118915338 |    Q4QHJ8   |     28.67     |
| 277  | ZINC000118915339 |    Q4QHJ8   |     28.67     |
| 278  | ZINC000004474571 |    Q4QHJ8   |     28.77     |
| 279  | ZINC000004629876 |    Q4QHJ8   |     28.77     |
| 280  | ZINC000003977767 |    Q4QHJ8   |     28.78     |
| 281  | ZINC000252286706 |    Q4QHJ8   |     28.94     |
| 282  | ZINC000261527149 |    Q4QHJ8   |     28.94     |
| 283  | ZINC000253630390 |    Q4QHJ8   |     28.94     |
| 284  | ZINC000253388066 |    Q4QHJ8   |     28.94     |
| 285  | ZINC000253388068 |    Q4QHJ8   |     28.94     |
| 286  | ZINC000253388067 |    Q4QHJ8   |     28.94     |
| 287  | ZINC000103660515 |    Q4QHJ8   |     29.00     |
| 288  | ZINC000100013500 |    Q4QHJ8   |     29.00     |
| 289  | ZINC000003931840 |    Q4QHJ8   |     29.00     |
| 290  | ZINC000012503291 |    Q4QHJ8   |     29.40     |
| 291  | ZINC000100008319 |    Q4QHJ8   |     29.40     |
| 292  | ZINC000100158533 |    Q4QHJ8   |     29.40     |
| 293  | ZINC000100489810 |    Q4QHJ8   |     29.40     |
| 294  | ZINC000101144764 |    Q4QHJ8   |     29.40     |
| 295  | ZINC000038611810 |    Q4QHJ8   |     29.53     |
| 296  | ZINC000031291853 |    Q4QHJ8   |     29.57     |
| 297  | ZINC000030726187 |    Q4QHJ8   |     30.09     |
| 298  | ZINC000101160855 |    Q4QHJ8   |     30.14     |
| 299  | ZINC000100003902 |    Q4QHJ8   |     30.14     |
| 300  | ZINC000003817234 |    Q4QHJ8   |     30.14     |
| 301  | ZINC000012484965 |    Q4QHJ8   |     30.15     |
| 302  | ZINC000006409735 |    Q4QHJ8   |     30.66     |
| 303  | ZINC000038929225 |    Q4QHJ8   |     30.81     |
| 304  | ZINC000038929224 |    Q4QHJ8   |     30.81     |
| 305  | ZINC000004212939 |    Q4QHJ8   |     31.58     |
| 306  | ZINC000003782818 |    Q4QHJ8   |     31.79     |
| 307  | ZINC000008143788 |    Q4QHJ8   |     32.12     |
| 308  | ZINC000100014791 |    Q4QHJ8   |     32.12     |
| 309  | ZINC000261494711 |    Q4QHJ8   |     32.16     |
| 310  | ZINC000085589133 |    Q4QHJ8   |     32.16     |
| 311  | ZINC000085589139 |    Q4QHJ8   |     32.16     |
| 312  | ZINC000085589135 |    Q4QHJ8   |     32.16     |
| 313  | ZINC000085589142 |    Q4QHJ8   |     32.16     |
| 314  | ZINC000261494710 |    Q4QHJ8   |     32.16     |
| 315  | ZINC000004212945 |    Q4QHJ8   |     32.37     |
| 316  | ZINC000000537755 |    Q4QHJ8   |     32.37     |
| 317  | ZINC000004641374 |    Q4QHJ8   |     32.60     |
| 318  | ZINC000008618002 |    Q4QHJ8   |     32.60     |
| 319  | ZINC000102249909 |    Q4QHJ8   |     32.60     |
| 320  | ZINC000003917400 |    Q4QHJ8   |     32.60     |
| 321  | ZINC000095915244 |    Q4QHJ8   |     32.60     |
| 322  | ZINC000009574770 |    Q4QHJ8   |     32.60     |
| 323  | ZINC000095617679 |    Q4QHJ8   |     32.60     |
| 324  | ZINC000299818013 |    Q4QHJ8   |     32.60     |
| 325  | ZINC000001530618 |    Q4QHJ8   |     32.97     |
| 326  | ZINC000001530617 |    Q4QHJ8   |     32.97     |
| 327  | ZINC000004099013 |    Q4QHJ8   |     32.97     |
| 328  | ZINC000003935130 |    Q4QHJ8   |     32.99     |
| 329  | ZINC000254134439 |    Q4QHJ8   |     32.99     |
| 330  | ZINC000306122005 |    Q4QHJ8   |     32.99     |
| 331  | ZINC000100036756 |    Q4QHJ8   |     32.99     |
| 332  | ZINC000100027531 |    Q4QHJ8   |     32.99     |
| 333  | ZINC000100036760 |    Q4QHJ8   |     32.99     |
| 334  | ZINC000100036751 |    Q4QHJ8   |     32.99     |
| 335  | ZINC000100047524 |    Q4QHJ8   |     32.99     |
| 336  | ZINC000043100709 |    Q4QHJ8   |     33.21     |
| 337  | ZINC000029407434 |    Q4QHJ8   |     33.29     |
| 338  | ZINC000029407431 |    Q4QHJ8   |     33.29     |
| 339  | ZINC000068204830 |    Q4QHJ8   |     33.59     |
| 340  | ZINC000001530579 |    Q4QHJ8   |     33.95     |
| 341  | ZINC000001530580 |    Q4QHJ8   |     33.95     |
| 342  | ZINC000100051339 |    Q4QHJ8   |     33.98     |
| 343  | ZINC000100051344 |    Q4QHJ8   |     33.98     |
| 344  | ZINC000090693835 |    Q4QHJ8   |     33.98     |
| 345  | ZINC000253476804 |    Q4QHJ8   |     33.98     |
| 346  | ZINC000253476805 |    Q4QHJ8   |     33.98     |
| 347  | ZINC000253476806 |    Q4QHJ8   |     33.98     |
| 348  | ZINC000000003642 |    Q4QHJ8   |     34.22     |
| 349  | ZINC000000057313 |    Q4QHJ8   |     34.22     |
| 350  | ZINC000100037855 |    Q4QHJ8   |     34.33     |
| 351  | ZINC000003833846 |    Q4QHJ8   |     34.59     |
| 352  | ZINC000012496833 |    Q4QHJ8   |     35.18     |
| 353  | ZINC000012496837 |    Q4QHJ8   |     35.18     |
| 354  | ZINC000033955641 |    Q4QHJ8   |     35.81     |
| 355  | ZINC000008637880 |    Q4QHJ8   |     35.81     |
| 356  | ZINC000012484934 |    Q4QHJ8   |     35.81     |
| 357  | ZINC000038657182 |    Q4QHJ8   |     35.81     |
| 358  | ZINC000003831417 |    Q4QHJ8   |     35.81     |
| 359  | ZINC000012503242 |    Q4QHJ8   |     36.21     |
| 360  | ZINC000072266812 |    Q4QHJ8   |     36.79     |
| 361  | ZINC000004212177 |    Q4QHJ8   |     36.79     |
| 362  | ZINC000067665085 |    Q4QHJ8   |     36.84     |
| 363  | ZINC000148723177 |    Q4QHJ8   |     36.86     |
| 364  | ZINC000001530598 |    Q4QHJ8   |     37.00     |
| 365  | ZINC000253476025 |    Q4QHJ8   |     37.10     |
| 366  | ZINC000253476027 |    Q4QHJ8   |     37.10     |
| 367  | ZINC000100015775 |    Q4QHJ8   |     37.10     |
| 368  | ZINC000100015780 |    Q4QHJ8   |     37.10     |
| 369  | ZINC000253476026 |    Q4QHJ8   |     37.10     |
| 370  | ZINC000253476028 |    Q4QHJ8   |     37.10     |
| 371  | ZINC000001530667 |    Q4QHJ8   |     37.10     |
| 372  | ZINC000001530666 |    Q4QHJ8   |     37.10     |
| 373  | ZINC000003938686 |    Q4QHJ8   |     37.20     |
| 374  | ZINC000006845076 |    Q4QHJ8   |     37.68     |
| 375  | ZINC000000000440 |    Q4QHJ8   |     37.69     |
| 376  | ZINC000000896621 |    Q4QHJ8   |     37.69     |
| 377  | ZINC000001849477 |    Q4QHJ8   |     37.89     |
| 378  | ZINC000002509755 |    Q4QHJ8   |     37.90     |
| 379  | ZINC000002528486 |    Q4QHJ8   |     37.90     |
| 380  | ZINC000019796033 |    Q4QHJ8   |     38.00     |
| 381  | ZINC000019796035 |    Q4QHJ8   |     38.00     |
| 382  | ZINC000000537805 |    Q4QHJ8   |     38.11     |
| 383  | ZINC000068249103 |    Q4QHJ8   |     38.14     |
| 384  | ZINC000000598829 |    Q4QHJ8   |     38.88     |
| 385  | ZINC000005138343 |    Q4QHJ8   |     38.99     |
| 386  | ZINC000005138341 |    Q4QHJ8   |     38.99     |
| 387  | ZINC000000902197 |    Q4QHJ8   |     39.83     |
| 388  | ZINC000001530689 |    Q4QHJ8   |     39.83     |
| 389  | ZINC000003985982 |    Q4QHJ8   |     39.87     |
| 390  | ZINC000118912516 |    Q4QHJ8   |     39.87     |
| 391  | ZINC000245204943 |    Q4QHJ8   |     39.87     |
| 392  | ZINC000011616036 |    Q4QHJ8   |     39.87     |
| 393  | ZINC000095618748 |    Q4QHJ8   |     40.42     |
| 394  | ZINC000095618749 |    Q4QHJ8   |     40.42     |
| 395  | ZINC000053683694 |    Q4QHJ8   |     40.87     |
| 396  | ZINC000053683690 |    Q4QHJ8   |     40.87     |
| 397  | ZINC000004217580 |    Q4QHJ8   |     41.10     |
| 398  | ZINC000100037135 |    Q4QHJ8   |     42.85     |
| 399  | ZINC000100037132 |    Q4QHJ8   |     42.85     |
| 400  | ZINC000064622553 |    Q4QHJ8   |     42.85     |
| 401  | ZINC000064622550 |    Q4QHJ8   |     42.85     |
| 402  | ZINC000072481725 |    Q4QHJ8   |     42.85     |
| 403  | ZINC000201075230 |    Q4QHJ8   |     42.85     |
| 404  | ZINC000201075193 |    Q4QHJ8   |     42.85     |
| 405  | ZINC000081139092 |    Q4QHJ8   |     42.85     |
| 406  | ZINC000072693284 |    Q4QHJ8   |     43.00     |
| 407  | ZINC000053683271 |    Q4QHJ8   |     43.00     |
| 408  | ZINC000054053579 |    Q4QHJ8   |     43.00     |
| 409  | ZINC000261527196 |    Q4QHJ8   |     43.00     |
| 410  | ZINC000003917540 |    Q4QHJ8   |     43.00     |
| 411  | ZINC000000001676 |    Q4QHJ8   |     43.20     |
| 412  | ZINC000004213474 |    Q4QHJ8   |     43.32     |
| 413  | ZINC000005850903 |    Q4QHJ8   |     43.36     |
| 414  | ZINC000031996245 |    Q4QHJ8   |     43.36     |
| 415  | ZINC000003977981 |    Q4QHJ8   |     43.77     |
| 416  | ZINC000208774715 |    Q4QHJ8   |     43.84     |
| 417  | ZINC000095617657 |    Q4QHJ8   |     44.01     |
| 418  | ZINC000095617660 |    Q4QHJ8   |     44.01     |
| 419  | ZINC000095617659 |    Q4QHJ8   |     44.01     |
| 420  | ZINC000095617658 |    Q4QHJ8   |     44.01     |
| 421  | ZINC000008214681 |    Q4QHJ8   |     44.12     |
